name,country,latitude,longitude,near_hotspot,hotspot_info
,Afghanistan,37.12057,69.86092,False,
,Afghanistan,35.08535,69.45451,False,
,Afghanistan,35.0575,69.48155,False,
,Afghanistan,35.11148,69.3467,False,
,Afghanistan,35.11161,69.32865,False,
,Afghanistan,35.08947,69.37844,False,
,Afghanistan,35.05107,69.36718,False,
,Afghanistan,34.49921,69.14563,False,
,Afghanistan,36.50614,67.69777,False,
,Afghanistan,36.50614,67.6965,False,
,Afghanistan,35.91605,66.18365,False,
,Afghanistan,35.89522,66.16448,False,
,Afghanistan,36.53216,71.3448,False,
,Afghanistan,33.59954,69.24762,False,
,Afghanistan,35.49078,67.16333,False,
,Afghanistan,34.73022,70.14102,False,
,Afghanistan,34.81644,70.10924,False,
,Afghanistan,34.82782,70.10618,False,
,Afghanistan,34.82325,69.82164,False,
,Afghanistan,34.61015,67.21606,False,
,Afghanistan,34.54087,67.28892,False,
,Afghanistan,37.15233,70.76782,False,
,Afghanistan,36.49402,70.99251,False,
,Afghanistan,36.96332,68.57953,False,
,Afghanistan,36.96356,68.58038,False,
,Afghanistan,34.98177,69.64455,False,
,Afghanistan,34.80622,69.05935,False,
,Afghanistan,34.38957,68.85849,False,
,Afghanistan,34.38999,68.85974,False,
,Afghanistan,35.6099,64.12182,False,
,Afghanistan,34.61717,64.23007,False,
,Afghanistan,34.68215,64.53001,False,
,Afghanistan,33.65033,64.72681,False,
,Afghanistan,33.63162,64.28245,False,
,Afghanistan,33.63305,64.19564,False,
,Afghanistan,34.49894,66.41144,False,
,Afghanistan,34.46446,65.07098,False,
,Afghanistan,34.46849,65.06999,False,
,Afghanistan,36.91627,69.72095,False,
,Afghanistan,37.13925,68.83995,False,
,Afghanistan,37.08088,69.3163,False,
,Afghanistan,37.063,69.29896,False,
,Afghanistan,36.58122,68.87188,False,
,Afghanistan,36.74025,69.48976,False,
,Afghanistan,36.23255,67.52119,False,
,Afghanistan,36.2335,67.52204,False,
,Afghanistan,33.3896,69.87918,False,
,Afghanistan,33.37167,69.93015,False,
,Afghanistan,33.3894,69.98697,False,
,Afghanistan,33.38322,70.00166,False,
,Afghanistan,33.35543,70.0737,False,
,Afghanistan,34.4648,67.20186,False,
,Afghanistan,33.69427,64.85043,False,
,Afghanistan,33.69471,64.85083,False,
,Afghanistan,33.69133,63.86093,False,
,Afghanistan,32.61814,65.82213,False,
,Afghanistan,35.84623,64.37257,False,
,Afghanistan,35.60148,64.02575,False,
,Afghanistan,36.31448,65.86205,False,
,Afghanistan,36.30205,65.89197,False,
,Afghanistan,36.28929,65.92402,False,
,Afghanistan,36.19276,65.95141,False,
,Afghanistan,36.19334,65.95057,False,
,Afghanistan,36.2059,65.95652,False,
,Afghanistan,34.75323,63.29055,False,
,Afghanistan,34.75724,63.26299,False,
,Afghanistan,35.90811,64.78838,False,
,Afghanistan,36.34296,67.22227,False,
,Afghanistan,36.36702,66.9723,False,
,Afghanistan,36.36848,66.91853,False,
,Afghanistan,33.34009,69.88401,False,
,Afghanistan,36.4439,66.98754,False,
,Afghanistan,36.51732,66.97103,False,
,Afghanistan,36.31467,66.87901,False,
,Afghanistan,35.58055,63.32869,False,
,Afghanistan,31.62477,64.44409,False,
,Afghanistan,31.59849,64.38584,False,
,Afghanistan,31.60987,64.39583,False,
,Afghanistan,33.55722,62.68695,False,
,Afghanistan,33.38059,62.29266,False,
,Afghanistan,33.31613,62.18269,False,
,Afghanistan,33.29739,62.12759,False,
,Afghanistan,33.39095,70.13007,False,
,Afghanistan,33.39637,70.11723,False,
,Afghanistan,33.21031,67.5854,False,
,Afghanistan,33.22155,67.70497,False,
,Afghanistan,32.82018,67.82998,False,
,Afghanistan,34.54436,64.78586,False,
,Afghanistan,34.91655,64.13587,False,
,Afghanistan,32.14478,61.41178,False,
,Afghanistan,32.65142,62.10757,False,
,Afghanistan,32.65057,62.1084,False,
,Afghanistan,32.34702,62.09206,False,
,Afghanistan,32.33124,62.09402,False,
,Afghanistan,31.52499,64.32154,False,
,Afghanistan,31.53079,64.23377,False,
,Afghanistan,32.34871,64.7547,False,
,Afghanistan,34.75574,63.26551,False,
,Afghanistan,34.75667,63.10529,False,
,Afghanistan,34.72664,63.09047,False,
,Afghanistan,34.75848,63.20385,False,
,Afghanistan,34.94763,63.21133,False,
,Afghanistan,35.37992,64.78849,False,
,Afghanistan,34.79461,63.47363,False,
,Afghanistan,35.59727,64.78481,False,
,Afghanistan,33.73711,66.1882,False,
,Afghanistan,33.88882,66.17062,False,
,Afghanistan,33.88855,66.16995,False,
,Afghanistan,33.95212,66.28939,False,
,Afghanistan,33.86606,65.98815,False,
,Afghanistan,33.61297,66.31413,False,
,Afghanistan,34.05986,67.08714,False,
,Afghanistan,34.07954,66.93062,False,
,Afghanistan,34.10629,66.98941,False,
,Afghanistan,33.2867,62.21194,False,
,Afghanistan,32.24645,61.26097,False,
,Afghanistan,32.41577,61.40026,False,
,Afghanistan,32.59031,61.56684,False,
,Afghanistan,33.19925,61.75736,False,
,Afghanistan,31.61591,65.84445,False,
,Afghanistan,34.94785,68.51209,False,
,Afghanistan,34.94403,68.54885,False,
,Afghanistan,35.00135,68.55466,False,
,Afghanistan,34.96369,69.28864,False,
,Afghanistan,34.99512,69.3155,False,
,Afghanistan,34.92751,69.11272,False,
,Afghanistan,34.93203,69.12032,False,
,Afghanistan,34.96103,68.83329,False,
,Afghanistan,34.9343,68.80547,False,
,Afghanistan,34.90977,68.81525,False,
,Afghanistan,34.92644,68.81499,False,
,Afghanistan,34.93265,68.8186,False,
,Afghanistan,35.11434,70.74496,False,
,Afghanistan,32.34781,64.75583,False,
,Afghanistan,33.59276,69.19051,False,
,Afghanistan,32.76165,66.24991,False,
,Afghanistan,34.66113,70.20871,False,
,Afghanistan,34.66218,70.20614,False,
,Afghanistan,34.41198,70.46944,False,
,Afghanistan,32.75924,68.39942,False,
,Afghanistan,32.51094,67.40121,False,
,Afghanistan,32.51047,67.40019,False,
,Afghanistan,32.52028,67.4145,False,
,Afghanistan,32.51983,67.41395,False,
,Afghanistan,32.51928,67.41332,False,
,Afghanistan,33.59503,68.40272,False,
,Afghanistan,33.58953,68.41444,False,
,Afghanistan,33.58006,68.40334,False,
,Afghanistan,35.03197,69.20419,False,
,Afghanistan,34.99789,69.15082,False,
,Afghanistan,33.56485,68.42585,False,
,Afghanistan,33.64098,68.43041,False,
,Afghanistan,33.65177,68.42681,False,
,Afghanistan,33.56808,68.39887,False,
,Afghanistan,33.62491,68.14646,False,
,Afghanistan,33.14175,67.43945,False,
,Afghanistan,32.9988,67.78908,False,
,Afghanistan,34.27598,70.63928,False,
,Afghanistan,35.11904,69.27429,False,
,Afghanistan,35.15019,69.30067,False,
,Afghanistan,35.11041,69.17534,False,
,Afghanistan,35.04773,69.23278,False,
,Afghanistan,35.09277,69.15077,False,
,Afghanistan,35.01466,68.95414,False,
,Afghanistan,35.56028,63.32447,False,
,Afghanistan,35.12559,63.45903,False,
,Afghanistan,35.02161,63.24002,False,
,Afghanistan,34.49322,62.60733,False,
,Afghanistan,33.97744,63.72319,False,
,Afghanistan,33.92543,63.76191,False,
,Afghanistan,33.97192,63.71969,False,
,Afghanistan,34.52114,69.21927,False,
,Afghanistan,35.04466,69.02879,False,
,Afghanistan,35.04074,69.01999,False,
,Afghanistan,35.05159,69.26509,False,
,Afghanistan,35.07933,69.2379,False,
,Afghanistan,35.04544,69.17293,False,
,Afghanistan,35.0362,69.16638,False,
,Afghanistan,35.04543,69.17887,False,
,Afghanistan,35.04554,69.17867,False,
,Afghanistan,34.46521,70.47493,False,
,Afghanistan,34.43592,70.5045,False,
,Afghanistan,34.4412,70.64903,False,
,Afghanistan,35.43045,69.73998,False,
,Afghanistan,35.424,69.72239,False,
,Afghanistan,35.42488,69.72947,False,
,Afghanistan,35.35379,69.59021,False,
,Afghanistan,35.35431,69.5905,False,
,Afghanistan,35.35174,69.57161,False,
,Afghanistan,33.4562,68.49335,False,
,Afghanistan,30.9544,61.87211,False,
,Afghanistan,30.9546,61.87279,False,
,Afghanistan,31.58935,64.3662,False,
,Afghanistan,31.58929,64.36514,False,
,Afghanistan,34.92135,68.33208,False,
,Afghanistan,36.69191,71.13851,False,
,Afghanistan,36.56601,71.38816,False,
,Afghanistan,36.70332,71.54427,False,
,Afghanistan,37.0542,71.09577,False,
,Afghanistan,34.3659,63.25235,False,
,Afghanistan,34.33083,62.21591,False,
,Afghanistan,34.54205,69.17133,False,
,Afghanistan,34.9172,71.11141,False,
,Afghanistan,34.41099,70.51454,False,
,Afghanistan,34.4111,70.51463,False,
,Afghanistan,34.76222,70.29293,False,
,Afghanistan,34.53789,70.54731,False,
,Afghanistan,34.47699,70.5487,False,
,Afghanistan,33.39405,69.38468,False,
,Afghanistan,33.74469,69.40916,False,
,Afghanistan,33.70892,69.28363,False,
,Afghanistan,33.68279,69.33341,False,
,Afghanistan,33.64868,69.25123,False,
,Afghanistan,34.59026,66.35838,False,
,Afghanistan,34.18015,65.1039,False,
,Afghanistan,34.15619,64.78329,False,
,Afghanistan,34.30175,64.69331,False,
,Afghanistan,35.35114,64.66112,False,
,Afghanistan,35.18725,64.83637,False,
,Afghanistan,35.34913,69.57567,False,
,Afghanistan,35.26039,69.46355,False,
,Afghanistan,35.25012,69.43737,False,
,Afghanistan,35.2494,69.42179,False,
,Afghanistan,35.85901,65.1986,False,
,Afghanistan,31.64115,65.67006,False,
,Afghanistan,34.66237,69.22784,False,
,Afghanistan,35.34951,64.57912,False,
,Afghanistan,32.99185,67.17536,False,
,Afghanistan,34.48596,69.30473,False,
,Afghanistan,34.48794,69.30663,False,
,Afghanistan,32.99649,67.15417,False,
,Afghanistan,32.61273,65.89203,False,
,Afghanistan,34.7369,66.42553,False,
,Afghanistan,35.42278,66.70122,False,
,Afghanistan,33.59858,62.2365,False,
,Afghanistan,33.48934,62.08661,False,
,Afghanistan,34.034,62.18279,False,
,Afghanistan,33.06759,66.84844,False,
,Afghanistan,33.07729,66.9833,False,
,Afghanistan,36.23023,69.92535,False,
,Afghanistan,36.7459,66.52549,False,
,Afghanistan,34.48875,69.3937,False,
,Afghanistan,34.45663,67.05177,False,
,Afghanistan,34.15309,67.0908,False,
,Afghanistan,32.97141,68.56554,False,
,Afghanistan,35.92589,64.77076,False,
,Afghanistan,35.92907,64.7892,False,
,Afghanistan,35.8798,64.83371,False,
,Afghanistan,35.86358,64.8489,False,
,Afghanistan,35.89209,64.83145,False,
,Afghanistan,35.90742,64.80335,False,
,Afghanistan,35.9109,64.78396,False,
,Afghanistan,35.9564,67.27132,False,
,Afghanistan,35.8199,67.17582,False,
,Afghanistan,36.10779,64.84568,False,
,Afghanistan,34.8891,67.57954,False,
,Afghanistan,34.33875,62.26154,False,
,Afghanistan,34.22072,62.14552,False,
,Afghanistan,34.38365,68.73011,False,
,Afghanistan,35.93105,68.01093,False,
,Afghanistan,31.63815,65.70176,False,
,Afghanistan,31.63648,65.70162,False,
,Afghanistan,35.17825,69.33255,False,
,Afghanistan,35.23213,69.42144,False,
,Afghanistan,35.60103,68.96555,False,
,Afghanistan,35.61789,69.10883,False,
,Afghanistan,35.60078,69.04545,False,
,Afghanistan,34.67209,66.88251,False,
,Afghanistan,34.61969,66.68467,False,
,Afghanistan,33.53342,68.17519,False,
,Afghanistan,33.56387,68.22618,False,
,Afghanistan,33.55804,68.32309,False,
,Afghanistan,33.59942,68.03262,False,
,Afghanistan,33.51628,67.72442,False,
,Afghanistan,33.5372,68.39739,False,
,Afghanistan,34.73347,67.63988,False,
,Afghanistan,34.71028,67.59596,False,
,Afghanistan,35.94967,66.51712,False,
,Afghanistan,35.9748,66.443,False,
,Afghanistan,35.96985,66.4436,False,
,Afghanistan,36.06056,65.92301,False,
,Afghanistan,36.10942,65.90213,False,
,Afghanistan,36.27587,64.87055,False,
,Afghanistan,36.27618,64.87045,False,
,Afghanistan,36.86072,66.20739,False,
,Afghanistan,36.72281,65.83227,False,
,Afghanistan,36.62087,65.83447,False,
,Afghanistan,33.39704,65.03545,False,
,Afghanistan,33.60091,65.64917,False,
,Afghanistan,33.64281,65.40502,False,
,Afghanistan,35.99814,68.05775,False,
,Afghanistan,34.46759,69.31326,False,
,Afghanistan,33.66357,68.59666,False,
,Afghanistan,33.5562,68.42603,False,
,Afghanistan,33.52815,68.38069,False,
,Afghanistan,33.95639,67.52193,False,
,Afghanistan,34.10819,67.5613,False,
,Afghanistan,33.22307,67.28215,False,
,Afghanistan,34.22101,68.30109,False,
,Afghanistan,33.31994,67.75944,False,
,Afghanistan,33.51428,64.36817,False,
,Afghanistan,33.46869,64.28889,False,
,Afghanistan,35.93799,64.77774,False,
,Afghanistan,35.87748,64.64964,False,
,Afghanistan,35.88089,64.58819,False,
,Afghanistan,34.90097,69.22903,False,
,Afghanistan,34.74813,69.86517,False,
,Afghanistan,34.3101,69.2503,False,
,Afghanistan,33.23788,67.49618,False,
,Afghanistan,34.34259,69.34206,False,
,Afghanistan,34.49256,69.08207,False,
,Afghanistan,36.90592,66.91053,False,
,Afghanistan,36.80345,66.82051,False,
,Afghanistan,36.89256,66.77656,False,
,Afghanistan,36.89369,66.69854,False,
,Afghanistan,36.8978,66.23514,False,
,Afghanistan,34.86589,69.18471,False,
,Afghanistan,34.37592,68.77197,False,
,Afghanistan,34.43671,68.81869,False,
,Afghanistan,34.44467,68.80667,False,
,Afghanistan,34.19882,66.68025,False,
,Afghanistan,34.43668,65.80093,False,
,Afghanistan,33.67703,65.40413,False,
,Afghanistan,33.67667,65.40438,False,
,Afghanistan,34.78603,69.42081,False,
,Afghanistan,34.80271,69.34957,False,
,Afghanistan,34.82494,69.50774,False,
,Afghanistan,34.8208,69.46042,False,
,Afghanistan,34.79563,69.49842,False,
,Afghanistan,33.58229,65.06271,False,
,Afghanistan,33.40513,66.25123,False,
,Afghanistan,32.12579,66.93104,False,
,Afghanistan,37.03344,69.36408,False,
,Afghanistan,37.0343,69.2455,False,
,Afghanistan,35.72448,69.3758,False,
,Afghanistan,36.95215,65.1468,False,
,Afghanistan,36.69802,69.02002,False,
,Afghanistan,36.2911,67.98773,False,
,Afghanistan,36.34151,67.9136,False,
,Afghanistan,36.26281,68.41888,False,
,Afghanistan,36.67743,71.82704,False,
,Afghanistan,31.7695,64.46749,False,
,Afghanistan,34.39391,68.81494,False,
,Afghanistan,32.48514,62.1394,False,
,Afghanistan,34.56225,69.15096,False,
,Afghanistan,36.94527,66.82536,False,
,Afghanistan,36.97478,67.06107,False,
,Afghanistan,36.97243,67.00663,False,
,Afghanistan,36.96097,66.95224,False,
,Afghanistan,34.51735,65.66773,False,
,Afghanistan,34.50586,65.66873,False,
,Afghanistan,34.25919,66.12762,False,
,Afghanistan,34.52703,66.9341,False,
,Afghanistan,34.38559,67.02017,False,
,Afghanistan,34.32879,66.99216,False,
,Afghanistan,34.2008,66.85578,False,
,Afghanistan,34.11048,66.68263,False,
,Afghanistan,33.69893,66.56265,False,
,Afghanistan,33.76394,66.47485,False,
,Afghanistan,33.71108,66.27948,False,
,Afghanistan,32.72158,65.94482,False,
,Afghanistan,32.84696,66.0506,False,
,Afghanistan,36.69635,65.63916,False,
,Afghanistan,36.71712,65.63627,False,
,Afghanistan,34.26913,62.45784,False,
,Afghanistan,34.27014,62.51909,False,
,Afghanistan,34.23984,62.30663,False,
,Afghanistan,34.12668,62.31666,False,
,Afghanistan,32.61614,64.9151,False,
,Afghanistan,37.18029,67.71614,False,
,Afghanistan,37.20585,67.59843,False,
,Afghanistan,37.2337,67.50543,False,
,Afghanistan,37.00289,66.89045,False,
,Afghanistan,36.83958,66.85613,False,
,Afghanistan,36.89526,66.84232,False,
,Afghanistan,33.59234,70.09206,False,
,Afghanistan,33.27584,69.87087,False,
,Afghanistan,33.16173,69.69229,False,
,Afghanistan,33.16149,69.69166,False,
,Afghanistan,36.75206,67.07198,True,Balkh (18 events)
,Afghanistan,36.69294,67.00881,False,
,Afghanistan,36.74535,66.98763,False,
,Afghanistan,36.75181,66.95047,False,
,Afghanistan,36.99962,66.7483,False,
,Afghanistan,36.95569,66.75482,False,
,Afghanistan,36.84261,66.74343,False,
,Afghanistan,36.70603,66.83114,False,
,Afghanistan,36.72722,66.8184,False,
,Afghanistan,36.78248,66.77873,False,
,Afghanistan,36.78102,66.68861,False,
,Afghanistan,32.64069,65.59819,False,
,Afghanistan,33.79935,69.70115,False,
,Afghanistan,32.85757,68.45803,False,
,Afghanistan,33.8039,68.93392,False,
,Afghanistan,33.79081,68.94376,False,
,Afghanistan,32.68179,65.84889,False,
,Afghanistan,32.67295,65.82934,False,
,Afghanistan,31.98296,65.47049,False,
,Afghanistan,31.67639,64.23843,False,
,Afghanistan,31.64184,64.23822,False,
,Afghanistan,33.50736,64.35417,False,
,Afghanistan,31.71297,64.38584,False,
,Afghanistan,36.38473,64.91456,False,
,Afghanistan,36.37546,64.88466,False,
,Afghanistan,36.1195,64.85993,False,
,Afghanistan,30.96832,61.87061,False,
,Afghanistan,33.58587,70.08325,False,
,Afghanistan,33.52412,69.3347,False,
,Afghanistan,33.49817,69.19951,False,
,Afghanistan,33.45301,69.14837,False,
,Afghanistan,33.30936,68.9176,False,
,Afghanistan,31.53894,65.63961,False,
,Afghanistan,33.26613,70.05677,False,
,Afghanistan,34.11805,70.463,False,
,Afghanistan,33.8026,64.91168,False,
,Afghanistan,33.99902,69.86121,False,
,Afghanistan,33.84302,69.62239,False,
,Afghanistan,33.80556,69.62446,False,
,Afghanistan,33.80781,69.87261,False,
,Afghanistan,33.82142,69.84905,False,
,Afghanistan,33.81161,69.8393,False,
,Afghanistan,33.80313,69.78831,False,
,Afghanistan,31.57536,65.79428,False,
,Afghanistan,31.57593,65.83419,False,
,Afghanistan,35.0397,69.27308,False,
,Afghanistan,34.68554,67.07001,False,
,Afghanistan,34.70612,67.13493,False,
,Afghanistan,34.84995,68.6362,False,
,Afghanistan,33.3201,70.03863,False,
,Afghanistan,33.37878,70.02629,False,
,Afghanistan,33.16858,69.70647,False,
,Afghanistan,33.16932,69.70682,False,
,Afghanistan,33.17009,69.70703,False,
,Afghanistan,33.24658,69.79776,False,
,Afghanistan,33.24671,69.79827,False,
,Afghanistan,33.23784,69.82033,False,
,Afghanistan,33.69459,69.79457,False,
,Afghanistan,33.6546,69.77905,False,
,Afghanistan,34.92906,67.65519,False,
,Afghanistan,34.84496,67.76415,False,
,Afghanistan,34.84799,67.76561,False,
,Afghanistan,34.8379,67.793,False,
,Afghanistan,34.82374,67.95877,False,
,Afghanistan,34.4633,68.33174,False,
,Afghanistan,33.93811,65.80359,False,
,Afghanistan,31.5777,64.38535,False,
,Afghanistan,31.5859,64.38657,False,
,Afghanistan,33.57686,64.547,False,
,Afghanistan,32.40391,66.79628,False,
,Afghanistan,33.32445,69.77878,False,
,Afghanistan,33.32948,69.89153,False,
,Afghanistan,32.85246,66.08306,False,
,Afghanistan,32.23256,63.63444,False,
,Afghanistan,36.09512,68.52751,False,
,Afghanistan,36.01064,68.67835,False,
,Afghanistan,35.92609,68.72845,False,
,Afghanistan,34.32825,69.19046,False,
,Afghanistan,34.2926,69.15864,False,
,Afghanistan,34.11474,69.15344,False,
,Afghanistan,33.36398,69.89841,False,
,Afghanistan,33.36772,69.79783,False,
,Afghanistan,33.33355,69.87326,False,
,Afghanistan,35.3184,67.59556,False,
,Afghanistan,35.31848,67.59554,False,
,Afghanistan,35.59305,68.5291,False,
,Afghanistan,35.60942,68.68443,False,
,Afghanistan,35.5976,68.7136,False,
,Afghanistan,35.41169,67.81444,False,
,Afghanistan,34.34304,61.74711,False,
,Afghanistan,34.33559,61.7663,False,
,Afghanistan,34.33561,61.76971,False,
,Afghanistan,35.01698,71.38798,False,
,Afghanistan,35.03018,71.49759,False,
,Afghanistan,31.43935,65.77204,False,
,Afghanistan,37.41338,66.0342,False,
,Afghanistan,37.43091,65.96104,False,
,Afghanistan,31.45171,64.13882,False,
,Afghanistan,31.44319,64.10863,False,
,Afghanistan,33.84044,66.02328,False,
,Afghanistan,33.72658,66.79011,False,
,Afghanistan,34.49473,66.28572,False,
,Afghanistan,34.63814,66.16876,False,
,Afghanistan,34.6623,66.03708,False,
,Afghanistan,34.98526,70.88976,False,
,Afghanistan,34.99971,63.13242,False,
,Afghanistan,34.80353,69.13128,False,
,Afghanistan,34.77822,69.07074,False,
,Afghanistan,34.76875,69.15416,False,
,Afghanistan,34.83478,69.14708,False,
,Afghanistan,34.78802,69.14575,False,
,Afghanistan,34.94716,69.16041,False,
,Afghanistan,35.1326,69.26557,False,
,Afghanistan,35.6467,70.04885,False,
,Afghanistan,33.33992,69.89481,False,
,Afghanistan,33.34318,69.9172,False,
,Afghanistan,33.34078,69.94919,False,
,Afghanistan,33.33975,69.94427,False,
,Afghanistan,34.37346,61.77504,False,
,Afghanistan,35.67994,65.13626,False,
,Afghanistan,35.68024,65.13771,False,
,Afghanistan,35.92079,65.02422,False,
,Afghanistan,35.72263,65.26041,False,
,Afghanistan,35.71308,65.22251,False,
,Afghanistan,35.70745,65.23006,False,
,Afghanistan,35.91355,65.9407,False,
,Afghanistan,35.99698,66.35731,False,
,Afghanistan,31.55369,64.16504,False,
,Afghanistan,31.59254,64.31943,False,
,Afghanistan,31.57492,64.26457,False,
,Afghanistan,30.95528,66.40815,False,
,Afghanistan,35.21452,63.01747,False,
,Afghanistan,34.49988,69.25129,False,
,Afghanistan,35.15183,63.06492,False,
,Afghanistan,37.01443,66.13717,False,
,Afghanistan,36.96418,66.23067,False,
,Afghanistan,35.90347,68.73876,False,
,Afghanistan,35.58495,69.02154,False,
,Afghanistan,35.23686,69.21044,False,
,Afghanistan,34.98958,69.25371,False,
,Afghanistan,34.99287,69.22497,False,
,Afghanistan,35.0036,69.22106,False,
,Afghanistan,34.79224,67.75954,False,
,Afghanistan,34.80435,67.80328,False,
,Afghanistan,34.4607,65.26054,False,
,Afghanistan,34.50285,65.17148,False,
,Afghanistan,32.17697,66.51233,False,
,Afghanistan,36.52842,67.6929,False,
,Afghanistan,36.51155,67.85372,False,
,Afghanistan,35.00128,69.59185,False,
,Afghanistan,35.00894,69.59398,False,
,Afghanistan,35.01506,69.59657,False,
,Afghanistan,35.06657,69.58688,False,
,Afghanistan,35.09879,69.66209,False,
,Afghanistan,34.55263,69.39276,False,
,Afghanistan,34.5575,69.3594,False,
,Afghanistan,34.26085,62.89722,False,
,Afghanistan,36.0433,66.34211,False,
,Afghanistan,37.00571,66.58996,False,
,Afghanistan,36.96111,66.91688,False,
,Afghanistan,36.65459,66.43744,False,
,Afghanistan,36.66321,66.51957,False,
,Afghanistan,36.9307,66.15673,False,
,Afghanistan,36.962,66.09425,False,
,Afghanistan,37.0186,66.10023,False,
,Afghanistan,34.5736,70.88737,False,
,Afghanistan,34.45942,66.04333,False,
,Afghanistan,33.43699,65.83397,False,
,Afghanistan,34.56842,61.97218,False,
,Afghanistan,33.49162,65.76045,False,
,Afghanistan,31.13949,62.08757,False,
,Afghanistan,34.24404,62.95392,False,
,Afghanistan,34.22755,62.69032,False,
,Afghanistan,34.22751,62.69157,False,
,Afghanistan,34.23574,62.72296,False,
,Afghanistan,34.24369,62.7598,False,
,Afghanistan,34.98927,69.37029,False,
,Afghanistan,34.96397,69.39529,False,
,Afghanistan,34.94921,69.4056,False,
,Afghanistan,34.9356,69.43385,False,
,Afghanistan,34.9945,69.59815,False,
,Afghanistan,32.63254,65.83956,False,
,Afghanistan,32.63121,65.81787,False,
,Afghanistan,32.59623,65.76234,False,
,Afghanistan,32.49883,65.61725,False,
,Afghanistan,32.42731,65.63427,False,
,Afghanistan,32.58092,65.37831,False,
,Afghanistan,32.61745,65.46523,False,
,Afghanistan,32.62502,65.45598,False,
,Afghanistan,32.61559,65.46585,False,
,Afghanistan,33.27492,62.11807,False,
,Afghanistan,34.39675,62.12093,False,
,Afghanistan,34.50771,69.19984,False,
,Afghanistan,32.10117,66.88606,False,
,Afghanistan,32.10149,66.8865,False,
,Afghanistan,36.83702,69.37739,False,
,Afghanistan,36.82305,69.41235,False,
,Afghanistan,34.36453,62.16097,False,
,Afghanistan,34.42206,62.04205,False,
,Afghanistan,34.53011,69.33273,False,
,Afghanistan,34.51438,69.31182,False,
,Afghanistan,34.51208,69.31845,False,
,Afghanistan,34.5105,69.33195,False,
,Afghanistan,34.51232,69.32462,False,
,Afghanistan,34.52604,69.3293,False,
,Afghanistan,34.52001,69.31013,False,
,Afghanistan,34.52096,69.3198,False,
,Afghanistan,34.5037,69.34362,False,
,Afghanistan,34.22601,62.69426,False,
,Afghanistan,34.2464,62.33344,False,
,Afghanistan,32.65327,65.92858,False,
,Afghanistan,32.64325,65.86523,False,
,Afghanistan,35.01992,65.08291,False,
,Afghanistan,35.16266,65.19597,False,
,Afghanistan,34.84259,69.04982,False,
,Afghanistan,32.30221,61.50666,False,
,Afghanistan,34.3698,68.85576,False,
,Afghanistan,34.38608,68.8654,False,
,Afghanistan,33.78295,65.8797,False,
,Afghanistan,33.74083,65.87574,False,
,Afghanistan,36.72219,65.79181,False,
,Afghanistan,36.76726,65.85739,False,
,Afghanistan,36.76171,65.87606,False,
,Afghanistan,36.8032,65.97148,False,
,Afghanistan,34.36505,62.22629,False,
,Afghanistan,34.37001,62.244,False,
,Afghanistan,34.3626,62.28046,False,
,Afghanistan,34.32155,62.30849,False,
,Afghanistan,34.91778,63.01801,False,
,Afghanistan,34.97363,63.05272,False,
,Afghanistan,35.00595,63.04337,False,
,Afghanistan,34.99484,63.05433,False,
,Afghanistan,33.27979,61.85799,False,
,Afghanistan,33.33069,61.95077,False,
,Afghanistan,33.30209,61.92439,False,
,Afghanistan,33.66553,62.33333,False,
,Afghanistan,33.6325,62.28824,False,
,Afghanistan,34.45752,61.42822,False,
,Afghanistan,34.76027,62.24918,False,
,Afghanistan,34.50591,69.33525,False,
,Afghanistan,34.51222,69.34165,False,
,Afghanistan,34.51849,69.32544,False,
,Afghanistan,34.51758,69.33484,False,
,Afghanistan,35.12029,62.13456,False,
,Afghanistan,34.90009,62.09174,False,
,Afghanistan,34.34273,61.50892,False,
,Afghanistan,34.39445,61.47954,False,
,Afghanistan,32.57547,65.73787,False,
,Afghanistan,32.55252,65.70253,False,
,Afghanistan,32.51746,65.62328,False,
,Afghanistan,34.51976,69.31761,False,
,Afghanistan,34.47495,69.41663,False,
,Afghanistan,33.30981,62.25995,False,
,Afghanistan,33.34551,62.15034,False,
,Afghanistan,33.29284,61.96395,False,
,Afghanistan,34.86835,62.82232,False,
,Afghanistan,34.87201,62.85195,False,
,Afghanistan,31.8278,64.55911,False,
,Afghanistan,34.73756,71.05828,False,
,Afghanistan,31.49415,64.37478,False,
,Afghanistan,31.56027,64.3879,False,
,Afghanistan,31.57317,64.35474,False,
,Afghanistan,31.6263,64.36057,False,
,Afghanistan,31.63382,64.35926,False,
,Afghanistan,31.64176,64.36535,False,
,Afghanistan,34.83438,62.23281,False,
,Afghanistan,33.2232,62.18718,False,
,Afghanistan,34.8783,62.50945,False,
,Afghanistan,34.41984,61.5212,False,
,Afghanistan,34.38161,62.13568,False,
,Afghanistan,35.12847,61.71851,False,
,Afghanistan,35.04573,62.23606,False,
,Afghanistan,34.6261,69.39529,False,
,Afghanistan,34.6338,69.37381,False,
,Afghanistan,34.62826,69.36663,False,
,Afghanistan,34.60508,69.35709,False,
,Afghanistan,34.72875,69.2432,False,
,Afghanistan,34.4954,69.41572,False,
,Afghanistan,35.1288,65.02372,False,
,Afghanistan,35.12915,65.01713,False,
,Afghanistan,34.49279,68.90525,False,
,Afghanistan,34.48734,68.90436,False,
,Afghanistan,34.57267,68.92448,False,
,Afghanistan,31.82712,64.53647,False,
,Afghanistan,31.83145,64.57217,False,
,Afghanistan,34.60597,69.2723,False,
