name,amenity,country,iso3,source,latitude,longitude,addr_city,operator,building,near_hotspot,hotspot_info
,school,Mali,MLI,OSM,11.32893,-5.69726,,,,False,
,school,Mali,MLI,OSM,11.33541,-5.66041,,,,False,
,school,Mali,MLI,OSM,11.29566,-5.70434,,,,False,
,school,Mali,MLI,OSM,13.19544,-9.39169,,,,False,
,school,Mali,MLI,OSM,13.18217,-9.37371,,,,False,
,school,Mali,MLI,OSM,11.73004,-6.88579,,,,False,
,school,Mali,MLI,OSM,14.40773,-11.43431,,,,False,
,school,Mali,MLI,OSM,11.53293,-5.79624,,,,False,
,school,Mali,MLI,OSM,11.08982,-6.89302,,,,False,
,school,Mali,MLI,OSM,11.0818,-6.89189,,,,False,
,school,Mali,MLI,OSM,11.11033,-6.89994,,,,False,
,school,Mali,MLI,OSM,12.84194,-11.23991,,,,False,
,school,Mali,MLI,OSM,15.01551,-2.96009,,,,False,
,school,Mali,MLI,OSM,11.17654,-5.64065,,,,False,
,school,Mali,MLI,OSM,11.39378,-7.8438,,,,False,
,school,Mali,MLI,OSM,13.90672,-8.15154,,,,False,
,school,Mali,MLI,OSM,11.97734,-8.62548,,,,False,
,school,Mali,MLI,OSM,13.05789,-8.20526,,,,False,
,school,Mali,MLI,OSM,16.74578,-2.84839,,,,False,
,school,Mali,MLI,OSM,16.76226,-3.01084,,,,False,
,school,Mali,MLI,OSM,11.30415,-5.64693,,,,False,
,school,Mali,MLI,OSM,11.30387,-5.64261,,,,False,
,school,Mali,MLI,OSM,11.304,-5.64475,,,,False,
,school,Mali,MLI,OSM,11.26921,-5.64584,,,,False,
,school,Mali,MLI,OSM,12.84823,-11.22396,,,,False,
,school,Mali,MLI,OSM,14.49402,-9.17494,,,,False,
,school,Mali,MLI,OSM,11.42107,-7.49912,,,,False,
,school,Mali,MLI,OSM,16.26208,-0.04272,,,,False,
,school,Mali,MLI,OSM,15.35462,-0.96,,,,False,
,school,Mali,MLI,OSM,15.35447,-0.96021,,,,False,
,school,Mali,MLI,OSM,15.52518,-0.4759,,,,False,
,school,Mali,MLI,OSM,15.82003,-0.41134,,,,False,
,school,Mali,MLI,OSM,16.28488,-0.65685,,,,False,
,school,Mali,MLI,OSM,17.84523,0.32038,,,,False,
,school,Mali,MLI,OSM,17.35949,0.14837,,,,False,
,school,Mali,MLI,OSM,16.76313,-3.00664,,,,False,
,school,Mali,MLI,OSM,13.5302,-6.0967,,,,False,
,school,Mali,MLI,OSM,16.77134,-3.00373,,,,False,
,school,Mali,MLI,OSM,13.21247,-11.25671,,,,False,
,school,Mali,MLI,OSM,16.96776,-0.42339,,,,False,
,school,Mali,MLI,OSM,16.87441,-0.35999,,,,False,
,school,Mali,MLI,OSM,16.94912,-0.34224,,,,False,
,school,Mali,MLI,OSM,16.64851,-0.29214,,,,False,
,school,Mali,MLI,OSM,16.8244,-0.25736,,,,False,
,school,Mali,MLI,OSM,16.83862,-0.26076,,,,False,
,school,Mali,MLI,OSM,16.72964,-0.24544,,,,False,
,school,Mali,MLI,OSM,16.75844,-0.27787,,,,False,
,school,Mali,MLI,OSM,16.80396,-0.32222,,,,False,
,school,Mali,MLI,OSM,17.00702,-1.30026,,,,False,
,school,Mali,MLI,OSM,17.03606,-1.29393,,,,False,
,school,Mali,MLI,OSM,17.03412,-1.1808,,,,False,
,school,Mali,MLI,OSM,17.00771,-0.80242,,,,False,
,school,Mali,MLI,OSM,16.16694,0.66469,,,,False,
,school,Mali,MLI,OSM,16.22805,0.53221,,,,False,
,school,Mali,MLI,OSM,16.32645,0.45621,,,,False,
,school,Mali,MLI,OSM,16.25595,0.40006,,,,False,
,school,Mali,MLI,OSM,16.50666,0.16901,,,,False,
,school,Mali,MLI,OSM,16.50709,0.25338,,,,False,
,school,Mali,MLI,OSM,16.79824,0.16555,,,,False,
,school,Mali,MLI,OSM,16.94073,-0.57123,,,,False,
,school,Mali,MLI,OSM,16.94758,-0.68551,,,,False,
,school,Mali,MLI,OSM,16.99499,-0.76367,,,,False,
,school,Mali,MLI,OSM,16.19252,-0.03723,,,,False,
,school,Mali,MLI,OSM,15.54499,0.47097,,,,False,
,school,Mali,MLI,OSM,16.38107,-0.04508,,,,False,
,school,Mali,MLI,OSM,16.98524,-1.43602,,,,False,
,school,Mali,MLI,OSM,16.50947,-0.1241,,,,False,
,school,Mali,MLI,OSM,14.72088,-6.02818,,,,False,
,school,Mali,MLI,OSM,14.67833,-6.01553,,,,False,
,school,Mali,MLI,OSM,16.99706,-1.47972,,,,False,
,school,Mali,MLI,OSM,17.03668,-1.48175,,,,False,
,school,Mali,MLI,OSM,12.62675,-7.89461,,,,False,
,school,Mali,MLI,OSM,14.27589,-3.174,,,,False,
,school,Mali,MLI,OSM,13.95695,-3.39714,,,,False,
,school,Mali,MLI,OSM,13.93167,-3.57539,,,,False,
,school,Mali,MLI,OSM,12.5258,-7.77414,,,,False,
,school,Mali,MLI,OSM,12.54833,-7.85977,,,,False,
,school,Mali,MLI,OSM,16.5333,1.52713,,,,False,
,school,Mali,MLI,OSM,12.53605,-8.12077,,,,False,
,school,Mali,MLI,OSM,12.54557,-8.11201,,,,False,
,school,Mali,MLI,OSM,16.43051,-0.06368,,,,False,
,school,Mali,MLI,OSM,16.20499,-0.47638,,,,False,
,school,Mali,MLI,OSM,15.66657,0.44926,,,,False,
,school,Mali,MLI,OSM,13.17183,-6.74036,,,,False,
,school,Mali,MLI,OSM,13.08714,-5.54629,,,,False,
,school,Mali,MLI,OSM,13.94869,-4.912,,,,False,
,school,Mali,MLI,OSM,14.15096,-4.98961,,,,False,
,school,Mali,MLI,OSM,13.15475,-6.99001,,,,False,
,school,Mali,MLI,OSM,14.31382,-5.95651,,,,False,
,school,Mali,MLI,OSM,13.71384,-6.03187,,,,False,
,school,Mali,MLI,OSM,14.19562,-6.04947,,,,False,
,school,Mali,MLI,OSM,13.44218,-6.21887,,,,False,
,school,Mali,MLI,OSM,14.12941,-6.02922,,,,False,
,school,Mali,MLI,OSM,14.06107,-6.05462,,,,False,
,school,Mali,MLI,OSM,12.62756,-7.90031,,,,False,
,school,Mali,MLI,OSM,12.62761,-7.88899,,,,False,
,school,Mali,MLI,OSM,14.15931,-4.11001,,,,False,
,school,Mali,MLI,OSM,13.85121,-2.94951,,,,False,
,school,Mali,MLI,OSM,13.83495,-3.42266,,,,False,
,school,Mali,MLI,OSM,14.09412,-3.4178,,,,False,
,school,Mali,MLI,OSM,14.05871,-6.18072,,,,False,
,school,Mali,MLI,OSM,13.71176,-7.30443,,,,False,
,school,Mali,MLI,OSM,13.68088,-6.1566,,,,False,
,school,Mali,MLI,OSM,13.46842,-6.28776,,,,False,
,school,Mali,MLI,OSM,13.41092,-6.54769,,,,False,
,school,Mali,MLI,OSM,13.49484,-7.57643,,,,False,
,school,Mali,MLI,OSM,13.76784,-5.55514,,,,False,
,school,Mali,MLI,OSM,13.51086,-5.77271,,,,False,
,school,Mali,MLI,OSM,12.6516,-8.0479,,,,False,
,school,Mali,MLI,OSM,13.90653,-4.56337,,,,False,
,school,Mali,MLI,OSM,12.67434,-7.97461,,,,False,
,school,Mali,MLI,OSM,12.69822,-8.0097,,,,False,
,school,Mali,MLI,OSM,12.72081,-7.96639,,,,False,
,school,Mali,MLI,OSM,13.09759,-5.53904,,,,False,
,school,Mali,MLI,OSM,12.64453,-7.94714,,,,False,
,school,Mali,MLI,OSM,12.64478,-7.94721,,,,False,
,school,Mali,MLI,OSM,12.64494,-7.94722,,,,False,
,school,Mali,MLI,OSM,12.64498,-7.94704,,,,False,
,school,Mali,MLI,OSM,12.6448,-7.94749,,,,False,
,school,Mali,MLI,OSM,12.85864,-4.75728,,,,False,
,school,Mali,MLI,OSM,13.27612,-4.94382,,,,False,
,school,Mali,MLI,OSM,12.77467,-4.66186,,,,False,
,school,Mali,MLI,OSM,12.57259,-7.97493,,,,False,
,school,Mali,MLI,OSM,12.59928,-7.98045,,,,False,
,university,Mali,MLI,OSM,12.60902,-7.99211,,,,False,
,school,Mali,MLI,OSM,12.59662,-7.98564,,,,False,
,school,Mali,MLI,OSM,12.59218,-7.98355,,,,False,
,school,Mali,MLI,OSM,13.02781,-9.49775,,,,False,
,school,Mali,MLI,OSM,12.56817,-8.01473,,,,False,
,school,Mali,MLI,OSM,12.63062,-7.74999,,,,False,
,school,Mali,MLI,OSM,12.573,-7.95899,,,,False,
,school,Mali,MLI,OSM,12.94979,-7.56901,,,,False,
,school,Mali,MLI,OSM,12.7692,-7.85457,,,,False,
,school,Mali,MLI,OSM,13.30833,-7.29284,,,,False,
,school,Mali,MLI,OSM,11.40657,-7.49396,,,,False,
,school,Mali,MLI,OSM,12.85282,-8.09462,,,,False,
,school,Mali,MLI,OSM,13.01678,-7.98882,,,,False,
,school,Mali,MLI,OSM,13.44634,-6.24318,,,,False,
,school,Mali,MLI,OSM,12.714,-8.056,,,,False,
,school,Mali,MLI,OSM,12.71382,-8.05586,,,,False,
,school,Mali,MLI,OSM,12.71364,-8.05608,,,,False,
,school,Mali,MLI,OSM,12.71349,-8.05628,,,,False,
,school,Mali,MLI,OSM,12.71363,-8.05642,,,,False,
,school,Mali,MLI,OSM,12.71376,-8.05626,,,,False,
,school,Mali,MLI,OSM,12.71367,-8.05656,,,,False,
,school,Mali,MLI,OSM,12.71379,-8.0564,,,,False,
,school,Mali,MLI,OSM,12.58761,-7.9775,,,,False,
,school,Mali,MLI,OSM,12.58956,-7.97738,,,,False,
,school,Mali,MLI,OSM,12.71341,-8.05649,,,,False,
,school,Mali,MLI,OSM,12.71174,-8.05762,,,,False,
,school,Mali,MLI,OSM,12.71142,-8.0576,,,,False,
,school,Mali,MLI,OSM,12.7963,-8.03078,,,,False,
,school,Mali,MLI,OSM,13.37464,-7.22143,,,,False,
,school,Mali,MLI,OSM,13.28417,-7.56346,,,,False,
,school,Mali,MLI,OSM,12.65218,-6.75625,,,,False,
,school,Mali,MLI,OSM,13.30801,-4.52046,,,,False,
,school,Mali,MLI,OSM,12.80404,-8.85637,,,,False,
,school,Mali,MLI,OSM,13.12641,-7.69074,,,,False,
,school,Mali,MLI,OSM,13.10175,-9.77729,,,,False,
,school,Mali,MLI,OSM,12.98185,-5.29062,,,,False,
,school,Mali,MLI,OSM,13.04485,-4.91714,,,,False,
,school,Mali,MLI,OSM,13.6646,-6.19978,,,,False,
,school,Mali,MLI,OSM,12.55825,-7.85388,,,,False,
,school,Mali,MLI,OSM,12.62499,-7.81596,,,,False,
,school,Mali,MLI,OSM,12.79643,-8.03034,,,,False,
,school,Mali,MLI,OSM,12.71149,-8.05839,,,,False,
,school,Mali,MLI,OSM,12.71144,-8.05845,,,,False,
,school,Mali,MLI,OSM,12.71146,-8.05827,,,,False,
,school,Mali,MLI,OSM,10.31417,-6.07081,,,,False,
,school,Mali,MLI,OSM,10.55771,-5.76461,,,,False,
,school,Mali,MLI,OSM,12.47599,-6.79456,,,,False,
,school,Mali,MLI,OSM,13.27781,-10.17253,,,,False,
,school,Mali,MLI,OSM,11.42957,-7.47418,,,,False,
,school,Mali,MLI,OSM,11.33007,-5.65899,,,,False,
,school,Mali,MLI,OSM,11.32938,-5.65898,,,,False,
,school,Mali,MLI,OSM,12.58401,-7.8557,,,,False,
,school,Mali,MLI,OSM,12.58354,-7.85581,,,,False,
,school,Mali,MLI,OSM,15.00154,-10.42198,,,,False,
,school,Mali,MLI,OSM,13.25425,-9.57697,,,,False,
,school,Mali,MLI,OSM,13.06043,-9.56568,,,,False,
,school,Mali,MLI,OSM,13.61285,-3.84711,,,,False,
,school,Mali,MLI,OSM,12.59222,-7.85991,,,,False,
,school,Mali,MLI,OSM,14.65463,-9.46925,,,,False,
,school,Mali,MLI,OSM,12.64529,-7.97492,,,,False,
,school,Mali,MLI,OSM,12.49769,-7.93111,,,,False,
,school,Mali,MLI,OSM,15.06479,-10.83639,,,,False,
,school,Mali,MLI,OSM,13.68742,-10.53291,,,,False,
,school,Mali,MLI,OSM,12.38293,-5.47644,,,,False,
,school,Mali,MLI,OSM,12.68193,-7.96076,,,,False,
,school,Mali,MLI,OSM,12.68194,-7.96031,,,,False,
,school,Mali,MLI,OSM,12.74942,-8.11904,,,,False,
,school,Mali,MLI,OSM,12.77736,-4.76753,,,,False,
,school,Mali,MLI,OSM,12.54987,-4.85753,,,,False,
,school,Mali,MLI,OSM,13.23998,-9.41768,,,,False,
,school,Mali,MLI,OSM,13.26226,-5.00013,,,,False,
,school,Mali,MLI,OSM,11.59217,-5.70861,,,,False,
,school,Mali,MLI,OSM,12.68733,-7.83958,,,,False,
,kindergarten,Mali,MLI,OSM,13.2206,-10.4656,,,,False,
,school,Mali,MLI,OSM,13.22055,-10.46517,,,,False,
,school,Mali,MLI,OSM,13.22073,-10.4651,,,,False,
,school,Mali,MLI,OSM,13.39851,-8.85946,,,,False,
,school,Mali,MLI,OSM,12.63117,-8.04672,,,,False,
,school,Mali,MLI,OSM,12.67502,-7.99656,,,,False,
,school,Mali,MLI,OSM,12.66742,-7.94115,,,,False,
,school,Mali,MLI,OSM,12.68586,-5.7229,,,,False,
,school,Mali,MLI,OSM,14.3282,-11.26285,,,,False,
,school,Mali,MLI,OSM,12.58439,-5.44938,,,,False,
,school,Mali,MLI,OSM,14.26501,-9.61367,,,,False,
,school,Mali,MLI,OSM,12.98183,-5.24355,,,,False,
,school,Mali,MLI,OSM,12.53693,-8.02149,,,,False,
,school,Mali,MLI,OSM,12.5456,-8.08754,,,,False,
,school,Mali,MLI,OSM,12.55693,-8.07503,,,,False,
,school,Mali,MLI,OSM,12.5466,-8.09072,,,,False,
,school,Mali,MLI,OSM,12.58409,-5.44956,,,,False,
,school,Mali,MLI,OSM,12.58443,-5.44951,,,,False,
,school,Mali,MLI,OSM,14.46455,-8.88303,,,,False,
,school,Mali,MLI,OSM,13.71567,-10.58683,,,,False,
,school,Mali,MLI,OSM,13.71909,-10.65658,,,,False,
,school,Mali,MLI,OSM,13.76713,-10.68187,,,,False,
,school,Mali,MLI,OSM,13.77839,-10.72848,,,,False,
,school,Mali,MLI,OSM,13.78306,-10.7741,,,,False,
,school,Mali,MLI,OSM,14.0856,-11.25974,,,,False,
,school,Mali,MLI,OSM,14.59371,-11.80929,,,,False,
,school,Mali,MLI,OSM,14.63585,-11.92124,,,,False,
,school,Mali,MLI,OSM,14.66896,-11.97024,,,,False,
,school,Mali,MLI,OSM,11.30409,-5.67602,,,,False,
,school,Mali,MLI,OSM,12.47715,-7.9387,,,,False,
,school,Mali,MLI,OSM,14.21926,-7.98402,,,,False,
,school,Mali,MLI,OSM,14.46354,-11.42704,,,,False,
,school,Mali,MLI,OSM,14.44474,-11.45049,,,,False,
,school,Mali,MLI,OSM,11.30491,-5.61186,,,,False,
,school,Mali,MLI,OSM,14.62533,-12.14712,,,,False,
,school,Mali,MLI,OSM,12.38698,-7.93148,,,,False,
,school,Mali,MLI,OSM,14.54196,-9.5147,,,,False,
,school,Mali,MLI,OSM,14.18862,-3.5943,,,,False,
,school,Mali,MLI,OSM,14.75606,-12.22751,,,,False,
,school,Mali,MLI,OSM,15.53863,-11.59249,,,,False,
,school,Mali,MLI,OSM,15.50788,-11.51245,,,,False,
,school,Mali,MLI,OSM,12.17947,-7.89765,,,,False,
,school,Mali,MLI,OSM,15.22188,-7.40827,,,,False,
,school,Mali,MLI,OSM,15.08492,-7.98276,,,,False,
,school,Mali,MLI,OSM,12.48044,-7.93802,,,,False,
,school,Mali,MLI,OSM,16.87359,-1.92108,,,,False,
,school,Mali,MLI,OSM,16.25431,-3.17905,,,,False,
,school,Mali,MLI,OSM,16.2558,-3.32729,,,,False,
,school,Mali,MLI,OSM,13.29435,-4.89676,,,,False,
,school,Mali,MLI,OSM,12.60086,-7.96989,,,,False,
,school,Mali,MLI,OSM,18.48308,1.74669,,,,False,
,school,Mali,MLI,OSM,15.94896,3.15632,,,,False,
,school,Mali,MLI,OSM,16.10271,2.22258,,,,False,
,school,Mali,MLI,OSM,16.39192,-3.30958,,,,False,
,school,Mali,MLI,OSM,16.35989,-3.33316,,,,False,
,school,Mali,MLI,OSM,16.36078,-3.33336,,,,False,
,school,Mali,MLI,OSM,15.22476,0.29209,,,,False,
,school,Mali,MLI,OSM,15.66653,0.50791,,,,False,
,school,Mali,MLI,OSM,15.44764,0.70601,,,,False,
,school,Mali,MLI,OSM,15.42727,0.7424,,,,False,
,school,Mali,MLI,OSM,15.34977,0.75841,,,,False,
,school,Mali,MLI,OSM,12.01236,-7.74985,,,,False,
,school,Mali,MLI,OSM,14.97492,0.70272,,,,False,
,school,Mali,MLI,OSM,15.80479,0.36987,,,,False,
,school,Mali,MLI,OSM,16.04785,0.06389,,,,False,
,school,Mali,MLI,OSM,16.21935,-0.01944,,,,False,
,school,Mali,MLI,OSM,16.1463,0.07609,,,,False,
,school,Mali,MLI,OSM,16.01613,0.07989,,,,False,
,school,Mali,MLI,OSM,15.82331,0.31396,,,,False,
,school,Mali,MLI,OSM,12.52317,-7.76377,,,,False,
,school,Mali,MLI,OSM,20.20594,1.01103,,,,False,
,school,Mali,MLI,OSM,19.34724,1.8424,,,,False,
,school,Mali,MLI,OSM,18.12658,1.29228,,,,False,
,school,Mali,MLI,OSM,18.04567,0.5997,,,,False,
,school,Mali,MLI,OSM,17.08168,0.76313,,,,False,
,school,Mali,MLI,OSM,16.97308,2.52371,,,,False,
,school,Mali,MLI,OSM,17.82568,1.86798,,,,False,
,school,Mali,MLI,OSM,16.48488,2.18359,,,,False,
,school,Mali,MLI,OSM,12.31305,-7.80022,,,,False,
,school,Mali,MLI,OSM,12.67923,-7.84087,,,,False,
,school,Mali,MLI,OSM,12.02457,-7.6897,,,,False,
,school,Mali,MLI,OSM,11.98943,-7.82153,,,,False,
,school,Mali,MLI,OSM,12.6093,-7.95646,,,,False,
,school,Mali,MLI,OSM,12.51205,-8.04323,,,,False,
,school,Mali,MLI,OSM,12.02389,-7.75427,,,,False,
,school,Mali,MLI,OSM,12.0841,-7.75384,,,,False,
,school,Mali,MLI,OSM,12.08338,-7.71493,,,,False,
,school,Mali,MLI,OSM,12.67275,-7.9586,,,,False,
,school,Mali,MLI,OSM,12.84978,-8.02935,,,,False,
,school,Mali,MLI,OSM,12.37475,-7.88916,,,,False,
,school,Mali,MLI,OSM,11.237,-5.7524,,,,False,
,school,Mali,MLI,OSM,12.61493,-7.75387,,,,False,
,school,Mali,MLI,OSM,12.52236,-8.04139,,,,False,
,school,Mali,MLI,OSM,12.52681,-8.03761,,,,False,
,school,Mali,MLI,OSM,12.53198,-8.00887,,,,False,
,school,Mali,MLI,OSM,11.89404,-7.74503,,,,False,
,school,Mali,MLI,OSM,11.90842,-7.79486,,,,False,
,school,Mali,MLI,OSM,12.59985,-7.97368,,,,False,
,school,Mali,MLI,OSM,12.78076,-8.15601,,,,False,
,school,Mali,MLI,OSM,12.69724,-8.15947,,,,False,
,school,Mali,MLI,OSM,12.6971,-8.15971,,,,False,
,school,Mali,MLI,OSM,12.69717,-8.1599,,,,False,
,school,Mali,MLI,OSM,12.62761,-7.73481,,,,False,
,school,Mali,MLI,OSM,12.36161,-7.78248,,,,False,
,school,Mali,MLI,OSM,12.36208,-7.78216,,,,False,
,school,Mali,MLI,OSM,12.83503,-7.8583,,,,False,
,school,Mali,MLI,OSM,12.58313,-7.97695,,,,False,
,school,Mali,MLI,OSM,12.59618,-7.9918,,,,False,
,school,Mali,MLI,OSM,12.69168,-7.94652,,,,False,
,school,Mali,MLI,OSM,12.68517,-7.94273,,,,False,
,school,Mali,MLI,OSM,12.81103,-7.94752,,,,False,
,school,Mali,MLI,OSM,12.67948,-7.93908,,,,False,
,school,Mali,MLI,OSM,12.74705,-7.90545,,,,False,
,school,Mali,MLI,OSM,11.73417,-7.85714,,,,False,
,school,Mali,MLI,OSM,12.53251,-8.099,,,,False,
,school,Mali,MLI,OSM,12.18157,-7.89589,,,,False,
,school,Mali,MLI,OSM,12.42659,-8.14728,,,,False,
,school,Mali,MLI,OSM,12.42652,-8.14693,,,,False,
,school,Mali,MLI,OSM,12.42666,-8.14676,,,,False,
,school,Mali,MLI,OSM,12.42672,-8.14712,,,,False,
,school,Mali,MLI,OSM,12.69518,-7.85377,,,,False,
,school,Mali,MLI,OSM,12.44648,-7.79922,,,,False,
,school,Mali,MLI,OSM,12.58541,-7.93078,,,,False,
,school,Mali,MLI,OSM,12.49914,-7.8276,,,,False,
,school,Mali,MLI,OSM,12.33676,-7.84149,,,,False,
,school,Mali,MLI,OSM,12.53183,-8.10698,,,,False,
,school,Mali,MLI,OSM,12.53171,-8.10803,,,,False,
,school,Mali,MLI,OSM,12.55958,-8.11786,,,,False,
,school,Mali,MLI,OSM,12.56383,-8.1236,,,,False,
,school,Mali,MLI,OSM,12.5557,-8.09765,,,,False,
,school,Mali,MLI,OSM,12.60389,-8.06028,,,,False,
,school,Mali,MLI,OSM,12.82093,-8.17697,,,,False,
,school,Mali,MLI,OSM,12.61768,-8.03897,,,,False,
,school,Mali,MLI,OSM,12.60024,-8.18882,,,,False,
,school,Mali,MLI,OSM,12.59967,-8.18873,,,,False,
,school,Mali,MLI,OSM,12.17342,-8.29284,,,,False,
,school,Mali,MLI,OSM,12.65279,-7.95751,,,,False,
,school,Mali,MLI,OSM,12.65167,-7.71093,,,,False,
,school,Mali,MLI,OSM,12.80701,-7.98446,,,,False,
,school,Mali,MLI,OSM,12.63471,-7.92871,,,,False,
,school,Mali,MLI,OSM,12.46312,-8.05693,,,,False,
,school,Mali,MLI,OSM,12.74977,-8.09824,,,,False,
,school,Mali,MLI,OSM,12.74994,-8.09389,,,,False,
,school,Mali,MLI,OSM,12.59871,-7.96953,,,,False,
,school,Mali,MLI,OSM,12.64104,-7.97998,,,,False,
,school,Mali,MLI,OSM,12.50747,-7.86061,,,,False,
,school,Mali,MLI,OSM,12.52527,-7.93103,,,,False,
,school,Mali,MLI,OSM,12.51569,-7.93094,,,,False,
,school,Mali,MLI,OSM,12.84743,-8.13584,,,,False,
,school,Mali,MLI,OSM,12.83498,-8.13035,,,,False,
,school,Mali,MLI,OSM,12.67195,-7.99589,,,,False,
,school,Mali,MLI,OSM,12.68034,-7.9176,,,,False,
,school,Mali,MLI,OSM,11.95638,-8.60587,,,,False,
,school,Mali,MLI,OSM,12.26284,-8.70596,,,,False,
,school,Mali,MLI,OSM,12.57991,-7.91326,,,,False,
,school,Mali,MLI,OSM,12.44333,-8.94573,,,,False,
,school,Mali,MLI,OSM,12.45595,-7.90811,,,,False,
,school,Mali,MLI,OSM,12.68085,-7.80385,,,,False,
,school,Mali,MLI,OSM,12.67984,-8.12756,,,,False,
,school,Mali,MLI,OSM,12.7946,-8.03845,,,,False,
,school,Mali,MLI,OSM,12.387,-8.25897,,,,False,
,school,Mali,MLI,OSM,11.67769,-8.65561,,,,False,
,school,Mali,MLI,OSM,12.82637,-8.05675,,,,False,
,school,Mali,MLI,OSM,12.34507,-8.13842,,,,False,
,school,Mali,MLI,OSM,12.60843,-8.13155,,,,False,
,school,Mali,MLI,OSM,12.5923,-8.0307,,,,False,
,school,Mali,MLI,OSM,12.58986,-8.02658,,,,False,
,school,Mali,MLI,OSM,12.59163,-8.02754,,,,False,
,school,Mali,MLI,OSM,12.61812,-7.99069,,,,False,
,school,Mali,MLI,OSM,12.67044,-8.01599,,,,False,
,school,Mali,MLI,OSM,12.50933,-7.70796,,,,False,
,school,Mali,MLI,OSM,12.65428,-8.0311,,,,False,
,school,Mali,MLI,OSM,12.69285,-8.09183,,,,False,
,school,Mali,MLI,OSM,12.65274,-8.09831,,,,False,
,school,Mali,MLI,OSM,12.49783,-7.96573,,,,False,
,school,Mali,MLI,OSM,12.48145,-8.04541,,,,False,
,school,Mali,MLI,OSM,12.63205,-8.00017,,,,False,
,school,Mali,MLI,OSM,12.54415,-8.12492,,,,False,
,school,Mali,MLI,OSM,12.42367,-7.98807,,,,False,
,school,Mali,MLI,OSM,12.04229,-8.63116,,,,False,
,school,Mali,MLI,OSM,12.5725,-7.91322,,,,False,
,school,Mali,MLI,OSM,11.85421,-8.56458,,,,False,
,school,Mali,MLI,OSM,12.67974,-7.83021,,,,False,
,school,Mali,MLI,OSM,12.57108,-7.97491,,,,False,
,school,Mali,MLI,OSM,12.59141,-7.92648,,,,False,
,school,Mali,MLI,OSM,12.59343,-7.99425,,,,False,
,school,Mali,MLI,OSM,12.59781,-8.00898,,,,False,
,school,Mali,MLI,OSM,12.95686,-9.31691,,,,False,
,school,Mali,MLI,OSM,15.21921,-9.6043,,,,False,
,school,Mali,MLI,OSM,12.60525,-7.99252,,,,False,
,school,Mali,MLI,OSM,12.39921,-8.13259,,,,False,
,school,Mali,MLI,OSM,12.17637,-8.45943,,,,False,
,school,Mali,MLI,OSM,12.53331,-7.6921,,,,False,
,school,Mali,MLI,OSM,12.74056,-7.9415,,,,False,
,school,Mali,MLI,OSM,12.84224,-7.90972,,,,False,
,school,Mali,MLI,OSM,12.79541,-8.10486,,,,False,
,school,Mali,MLI,OSM,12.65493,-8.02929,,,,False,
,school,Mali,MLI,OSM,12.64666,-7.99879,,,,False,
,school,Mali,MLI,OSM,12.66709,-8.04212,,,,False,
,school,Mali,MLI,OSM,12.58551,-7.93283,,,,False,
,school,Mali,MLI,OSM,12.85491,-5.50329,,,,False,
,school,Mali,MLI,OSM,12.6785,-7.89032,,,,False,
,school,Mali,MLI,OSM,13.98441,-10.28185,,,,False,
,school,Mali,MLI,OSM,14.0663,-10.38393,,,,False,
,school,Mali,MLI,OSM,13.91389,-10.36779,,,,False,
,school,Mali,MLI,OSM,14.44078,-11.45223,,,,False,
,school,Mali,MLI,OSM,14.34589,-11.32242,,,,False,
,school,Mali,MLI,OSM,13.67917,-8.31671,,,,False,
,school,Mali,MLI,OSM,14.44864,-11.44111,,,,False,
,school,Mali,MLI,OSM,14.46396,-11.49104,,,,False,
,school,Mali,MLI,OSM,14.30029,-11.49406,,,,False,
,school,Mali,MLI,OSM,13.0447,-9.31887,,,,False,
,school,Mali,MLI,OSM,12.3888,-8.90585,,,,False,
,school,Mali,MLI,OSM,12.57651,-7.97273,,,,False,
,school,Mali,MLI,OSM,12.67391,-7.92025,,,,False,
,school,Mali,MLI,OSM,12.59287,-8.02347,,,,False,
,school,Mali,MLI,OSM,16.78291,-3.00114,,,,False,
,school,Mali,MLI,OSM,16.15282,0.07169,,,,False,
,school,Mali,MLI,OSM,14.48988,-4.19314,,,,False,
,school,Mali,MLI,OSM,12.68076,-7.98441,,,,False,
,school,Mali,MLI,OSM,12.65029,-7.9746,,,,False,
,school,Mali,MLI,OSM,14.41243,-3.32968,,,,False,
,school,Mali,MLI,OSM,14.18921,-3.42699,,,,False,
,school,Mali,MLI,OSM,16.08769,-1.26215,,,,False,
,school,Mali,MLI,OSM,14.28992,-3.26765,,,,False,
,school,Mali,MLI,OSM,13.40394,-6.30665,,,,False,
,school,Mali,MLI,OSM,12.56939,-7.91534,,,,False,
,school,Mali,MLI,OSM,12.67808,-7.9393,,,,False,
,university,Mali,MLI,OSM,12.67029,-7.99543,,,,False,
,school,Mali,MLI,OSM,12.64656,-8.03528,,,,False,
,kindergarten,Mali,MLI,OSM,12.67125,-7.94339,,,,False,
,school,Mali,MLI,OSM,15.66229,0.51025,,,,False,
,school,Mali,MLI,OSM,14.73549,-6.12325,,,,False,
,school,Mali,MLI,OSM,15.37495,-11.47509,,,,False,
,school,Mali,MLI,OSM,17.03635,-1.57159,,,,False,
,school,Mali,MLI,OSM,12.6464,-7.98655,,,,False,
,school,Mali,MLI,OSM,15.00525,-10.41798,,,,False,
,school,Mali,MLI,OSM,15.27286,-11.70265,,,,False,
,school,Mali,MLI,OSM,14.63875,-10.70131,,,,False,
,college,Mali,MLI,OSM,12.62795,-8.03559,,,,False,
