Country,Admin1,Admin2,Year,Events,Fatalities
Lebanon,Mount Lebanon,Chouf,2025,0,0
Lebanon,Mount Lebanon,Chouf,2026,4,3
Lebanon,Mount Lebanon,Jubayl,2016,0,0
Lebanon,Mount Lebanon,Jubayl,2017,1,0
Lebanon,Mount Lebanon,Jubayl,2018,1,0
Lebanon,Mount Lebanon,Jubayl,2019,1,0
Lebanon,Mount Lebanon,Jubayl,2020,3,0
Lebanon,Mount Lebanon,Jubayl,2021,1,0
Lebanon,Mount Lebanon,Jubayl,2022,5,0
Lebanon,Mount Lebanon,Jubayl,2023,0,0
Lebanon,Mount Lebanon,Jubayl,2024,3,26
Lebanon,Mount Lebanon,Jubayl,2025,0,0
Lebanon,Mount Lebanon,Jubayl,2026,0,0
Lebanon,Mount Lebanon,Keserwan,2016,0,0
Lebanon,Mount Lebanon,Keserwan,2017,2,0
Lebanon,Mount Lebanon,Keserwan,2018,0,0
Lebanon,Mount Lebanon,Keserwan,2019,1,0
Lebanon,Mount Lebanon,Keserwan,2020,3,0
Lebanon,Mount Lebanon,Keserwan,2021,2,0
Lebanon,Mount Lebanon,Keserwan,2022,0,0
Lebanon,Mount Lebanon,Keserwan,2023,0,0
Lebanon,Mount Lebanon,Keserwan,2024,2,0
Lebanon,Mount Lebanon,Keserwan,2025,0,0
Lebanon,Mount Lebanon,Keserwan,2026,0,0
Lebanon,North,Al Batroun,2016,0,0
Lebanon,North,Al Batroun,2017,1,0
Lebanon,North,Al Batroun,2018,0,0
Lebanon,North,Al Batroun,2019,0,0
Lebanon,North,Al Batroun,2020,1,0
Lebanon,North,Al Batroun,2021,1,0
Lebanon,North,Al Batroun,2022,0,0
Lebanon,North,Al Batroun,2023,0,0
Lebanon,North,Al Batroun,2024,0,0
Lebanon,North,Al Batroun,2025,0,0
Lebanon,North,Al Batroun,2026,0,0
Lebanon,North,Al Kura,2016,1,0
Lebanon,North,Al Kura,2017,3,0
Lebanon,North,Al Kura,2018,0,0
Lebanon,North,Al Kura,2019,0,0
Lebanon,North,Al Kura,2020,0,0
Lebanon,North,Al Kura,2021,1,0
Lebanon,North,Al Kura,2022,1,1
Lebanon,North,Al Kura,2023,0,0
Lebanon,North,Al Kura,2024,0,0
Lebanon,North,Al Kura,2025,0,0
Lebanon,North,Al Kura,2026,0,0
Lebanon,North,Al Miniyeh Al Danniyeh,2016,3,0
Lebanon,North,Al Miniyeh Al Danniyeh,2017,0,0
Lebanon,North,Al Miniyeh Al Danniyeh,2018,0,0
Lebanon,North,Al Miniyeh Al Danniyeh,2019,2,0
Lebanon,North,Al Miniyeh Al Danniyeh,2020,4,0
Lebanon,North,Al Miniyeh Al Danniyeh,2021,3,0
Lebanon,North,Al Miniyeh Al Danniyeh,2022,2,0
Lebanon,North,Al Miniyeh Al Danniyeh,2023,1,1
Lebanon,North,Al Miniyeh Al Danniyeh,2024,0,0
Lebanon,North,Al Miniyeh Al Danniyeh,2025,1,0
Lebanon,North,Al Miniyeh Al Danniyeh,2026,2,4
Lebanon,North,Bsharri,2016,0,0
Lebanon,North,Bsharri,2017,0,0
Lebanon,North,Bsharri,2018,0,0
Lebanon,North,Bsharri,2019,0,0
Lebanon,North,Bsharri,2020,0,0
Lebanon,North,Bsharri,2021,0,0
Lebanon,North,Bsharri,2022,0,0
Lebanon,North,Bsharri,2023,0,0
Lebanon,North,Bsharri,2024,0,0
Lebanon,North,Bsharri,2025,0,0
Lebanon,North,Bsharri,2026,0,0
Lebanon,North,Tripoli,2016,5,0
Lebanon,North,Tripoli,2017,1,0
Lebanon,North,Tripoli,2018,4,2
Lebanon,North,Tripoli,2019,5,0
Lebanon,North,Tripoli,2020,8,1
Lebanon,North,Tripoli,2021,8,1
Lebanon,North,Tripoli,2022,3,0
Lebanon,North,Tripoli,2023,4,1
Lebanon,North,Tripoli,2024,0,0
Lebanon,North,Tripoli,2025,1,0
Lebanon,North,Tripoli,2026,1,0
Lebanon,North,Zgharta,2016,2,0
Lebanon,North,Zgharta,2017,0,0
Lebanon,North,Zgharta,2018,0,0
Lebanon,North,Zgharta,2019,0,0
Lebanon,North,Zgharta,2020,0,0
Lebanon,North,Zgharta,2021,0,0
Lebanon,North,Zgharta,2022,0,0
Lebanon,North,Zgharta,2023,0,0
Lebanon,North,Zgharta,2024,0,0
Lebanon,North,Zgharta,2025,0,0
Lebanon,North,Zgharta,2026,0,0
Lebanon,South,Jezzine,2016,2,0
Lebanon,South,Jezzine,2017,0,0
Lebanon,South,Jezzine,2018,0,0
Lebanon,South,Jezzine,2019,2,0
Lebanon,South,Jezzine,2020,1,0
Lebanon,South,Jezzine,2021,0,0
Lebanon,South,Jezzine,2022,1,0
Lebanon,South,Jezzine,2023,0,0
Lebanon,South,Jezzine,2024,8,12
Lebanon,South,Jezzine,2025,1,0
Lebanon,South,Jezzine,2026,6,9
Lebanon,South,Sayda,2016,19,2
Lebanon,South,Sayda,2017,7,1
Lebanon,South,Sayda,2018,5,3
Lebanon,South,Sayda,2019,5,2
Lebanon,South,Sayda,2020,3,1
Lebanon,South,Sayda,2021,5,1
Lebanon,South,Sayda,2022,2,1
Lebanon,South,Sayda,2023,6,1
Lebanon,South,Sayda,2024,76,563
Lebanon,South,Sayda,2025,7,1
Lebanon,South,Sayda,2026,55,179
Lebanon,South,Tyr,2016,1,0
Lebanon,South,Tyr,2017,2,0
Lebanon,South,Tyr,2018,1,0
Lebanon,South,Tyr,2019,2,0
Lebanon,South,Tyr,2020,4,0
Lebanon,South,Tyr,2021,4,0
Lebanon,South,Tyr,2022,1,0
Lebanon,South,Tyr,2023,19,7
Lebanon,South,Tyr,2024,210,296
Lebanon,South,Tyr,2025,38,4
Lebanon,South,Tyr,2026,183,352
Mali,Bamako,Bamako,1997,1,0
Mali,Bamako,Bamako,1998,1,0
Mali,Bamako,Bamako,1999,0,0
Mali,Bamako,Bamako,2000,0,0
Mali,Bamako,Bamako,2001,0,0
Mali,Bamako,Bamako,2002,0,0
Mali,Bamako,Bamako,2003,0,0
Mali,Bamako,Bamako,2004,0,0
Mali,Bamako,Bamako,2005,0,0
Mali,Bamako,Bamako,2006,0,0
Mali,Bamako,Bamako,2007,0,0
Mali,Bamako,Bamako,2008,0,0
Mali,Bamako,Bamako,2009,0,0
Mali,Bamako,Bamako,2010,1,1
Mali,Bamako,Bamako,2011,2,0
Mali,Bamako,Bamako,2012,5,0
Mali,Bamako,Bamako,2013,5,6
Mali,Bamako,Bamako,2014,1,0
Mali,Bamako,Bamako,2015,2,6
Mali,Bamako,Bamako,2016,2,4
Mali,Bamako,Bamako,2017,5,1
Mali,Bamako,Bamako,2018,4,0
Mali,Bamako,Bamako,2019,5,2
Mali,Bamako,Bamako,2020,2,2
Mali,Bamako,Bamako,2021,4,2
Mali,Bamako,Bamako,2022,9,6
Mali,Bamako,Bamako,2023,6,0
Mali,Bamako,Bamako,2024,7,0
Mali,Bamako,Bamako,2025,5,7
Mali,Bamako,Bamako,2026,0,0
Mali,Gao,Ansongo,1997,0,0
Mali,Gao,Ansongo,1998,0,0
Mali,Gao,Ansongo,1999,0,0
Mali,Gao,Ansongo,2000,1,3
Mali,Gao,Ansongo,2001,0,0
Mali,Gao,Ansongo,2002,0,0
Mali,Gao,Ansongo,2003,0,0
Mali,Gao,Ansongo,2004,0,0
Mali,Gao,Ansongo,2005,0,0
Mali,Gao,Ansongo,2006,0,0
Mali,Gao,Ansongo,2007,0,0
Mali,Gao,Ansongo,2008,0,0
Mali,Gao,Ansongo,2009,0,0
Mali,Gao,Ansongo,2010,0,0
Mali,Gao,Ansongo,2011,0,0
Mali,Gao,Ansongo,2012,9,13
Mali,Gao,Ansongo,2013,1,0
Mali,Gao,Ansongo,2014,0,0
Mali,Gao,Ansongo,2015,1,1
Mali,Gao,Ansongo,2016,0,0
Mali,Gao,Ansongo,2017,8,8
Mali,Gao,Ansongo,2018,25,46
Mali,Gao,Ansongo,2019,16,7
Mali,Gao,Ansongo,2020,45,20
Mali,Gao,Ansongo,2021,50,71
Mali,Gao,Ansongo,2022,75,367
Mali,Gao,Ansongo,2023,52,104
Mali,Gao,Ansongo,2024,32,47
Mali,Gao,Ansongo,2025,20,15
Mali,Gao,Ansongo,2026,6,11
Mali,Gao,Bourem,1997,0,0
Mali,Gao,Bourem,1998,0,0
Mali,Gao,Bourem,1999,0,0
Mali,Gao,Bourem,2000,0,0
Mali,Gao,Bourem,2001,0,0
Mali,Gao,Bourem,2002,0,0
Mali,Gao,Bourem,2003,0,0
Mali,Gao,Bourem,2004,0,0
Mali,Gao,Bourem,2005,0,0
Mali,Gao,Bourem,2006,0,0
Mali,Gao,Bourem,2007,0,0
Mali,Gao,Bourem,2008,0,0
Mali,Gao,Bourem,2009,0,0
Mali,Gao,Bourem,2010,0,0
Mali,Gao,Bourem,2011,0,0
Mali,Gao,Bourem,2012,2,0
Mali,Gao,Bourem,2013,0,0
Mali,Gao,Bourem,2014,3,0
Mali,Gao,Bourem,2015,1,6
Mali,Gao,Bourem,2016,0,0
Mali,Gao,Bourem,2017,2,0
Mali,Gao,Bourem,2018,3,7
Mali,Gao,Bourem,2019,4,1
Mali,Gao,Bourem,2020,3,1
Mali,Gao,Bourem,2021,8,5
Mali,Gao,Bourem,2022,6,2
Mali,Gao,Bourem,2023,9,26
Mali,Gao,Bourem,2024,12,26
Mali,Gao,Bourem,2025,8,9
Mali,Gao,Bourem,2026,2,2
Mali,Gao,Gao,1997,0,0
Mali,Gao,Gao,1998,0,0
Mali,Gao,Gao,1999,1,2
Mali,Gao,Gao,2000,0,0
Mali,Gao,Gao,2001,0,0
Mali,Gao,Gao,2002,0,0
Mali,Gao,Gao,2003,0,0
Mali,Gao,Gao,2004,1,0
Mali,Gao,Gao,2005,0,0
Mali,Gao,Gao,2006,0,0
Mali,Gao,Gao,2007,0,0
Mali,Gao,Gao,2008,1,2
Mali,Gao,Gao,2009,0,0
Mali,Gao,Gao,2010,1,1
Mali,Gao,Gao,2011,0,0
Mali,Gao,Gao,2012,34,31
Mali,Gao,Gao,2013,16,46
Mali,Gao,Gao,2014,7,33
Mali,Gao,Gao,2015,6,11
Mali,Gao,Gao,2016,5,6
Mali,Gao,Gao,2017,11,15
Mali,Gao,Gao,2018,19,22
Mali,Gao,Gao,2019,13,12
Mali,Gao,Gao,2020,39,50
Mali,Gao,Gao,2021,34,50
Mali,Gao,Gao,2022,63,170
Mali,Gao,Gao,2023,92,112
Mali,Gao,Gao,2024,75,81
Mali,Gao,Gao,2025,58,46
Mali,Gao,Gao,2026,10,9
Mali,Kayes,Bafoulabe,1997,0,0
Mali,Kayes,Bafoulabe,1998,0,0
Mali,Kayes,Bafoulabe,1999,0,0
Mali,Kayes,Bafoulabe,2000,0,0
Mali,Kayes,Bafoulabe,2001,0,0
Mali,Kayes,Bafoulabe,2002,0,0
Mali,Kayes,Bafoulabe,2003,0,0
Mali,Kayes,Bafoulabe,2004,0,0
Mali,Kayes,Bafoulabe,2005,0,0
Mali,Kayes,Bafoulabe,2006,0,0
Mali,Kayes,Bafoulabe,2007,0,0
Mali,Kayes,Bafoulabe,2008,0,0
Mali,Kayes,Bafoulabe,2009,0,0
Mali,Kayes,Bafoulabe,2010,0,0
Mali,Kayes,Bafoulabe,2011,0,0
Mali,Kayes,Bafoulabe,2012,0,0
Mali,Kayes,Bafoulabe,2013,0,0
Mali,Kayes,Bafoulabe,2014,0,0
Mali,Kayes,Bafoulabe,2015,0,0
Mali,Kayes,Bafoulabe,2016,0,0
Mali,Kayes,Bafoulabe,2017,0,0
Mali,Kayes,Bafoulabe,2018,0,0
Mali,Kayes,Bafoulabe,2019,0,0
Mali,Kayes,Bafoulabe,2020,0,0
Mali,Kayes,Bafoulabe,2021,4,2
Mali,Kayes,Bafoulabe,2022,3,0
Mali,Kayes,Bafoulabe,2023,2,1
Mali,Kayes,Bafoulabe,2024,0,0
Mali,Kayes,Bafoulabe,2025,5,1
Mali,Kayes,Bafoulabe,2026,3,0
Mali,Kayes,Diema,1997,0,0
Mali,Kayes,Diema,1998,0,0
Mali,Kayes,Diema,1999,0,0
Mali,Kayes,Diema,2000,0,0
Mali,Kayes,Diema,2001,0,0
Mali,Kayes,Diema,2002,0,0
Mali,Kayes,Diema,2003,0,0
Mali,Kayes,Diema,2004,0,0
Mali,Kayes,Diema,2005,0,0
Mali,Kayes,Diema,2006,0,0
Mali,Kayes,Diema,2007,0,0
Mali,Kayes,Diema,2008,0,0
Mali,Kayes,Diema,2009,0,0
Mali,Kayes,Diema,2010,0,0
Mali,Kayes,Diema,2011,1,3
Mali,Kayes,Diema,2012,0,0
Mali,Kayes,Diema,2013,1,2
Mali,Kayes,Diema,2014,0,0
Mali,Kayes,Diema,2015,0,0
Mali,Kayes,Diema,2016,0,0
Mali,Kayes,Diema,2017,0,0
Mali,Kayes,Diema,2018,0,0
Mali,Kayes,Diema,2019,1,0
Mali,Kayes,Diema,2020,1,3
Mali,Kayes,Diema,2021,2,0
Mali,Kayes,Diema,2022,5,5
Mali,Kayes,Diema,2023,3,0
Mali,Kayes,Diema,2024,2,13
Mali,Kayes,Diema,2025,9,8
Mali,Kayes,Diema,2026,5,10
Mali,Kayes,Kayes,1997,0,0
Mali,Kayes,Kayes,1998,0,0
Mali,Kayes,Kayes,1999,0,0
Mali,Kayes,Kayes,2000,0,0
Mali,Kayes,Kayes,2001,0,0
Mali,Kayes,Kayes,2002,0,0
Mali,Kayes,Kayes,2003,0,0
Mali,Kayes,Kayes,2004,0,0
Mali,Kayes,Kayes,2005,0,0
Mali,Kayes,Kayes,2006,0,0
Mali,Kayes,Kayes,2007,0,0
Mali,Kayes,Kayes,2008,0,0
Mali,Kayes,Kayes,2009,0,0
Mali,Kayes,Kayes,2010,0,0
Mali,Kayes,Kayes,2011,0,0
Mali,Kayes,Kayes,2012,0,0
Mali,Kayes,Kayes,2013,0,0
Mali,Kayes,Kayes,2014,0,0
Mali,Kayes,Kayes,2015,0,0
Mali,Kayes,Kayes,2016,0,0
Mali,Kayes,Kayes,2017,0,0
Mali,Kayes,Kayes,2018,0,0
Mali,Kayes,Kayes,2019,0,0
Mali,Kayes,Kayes,2020,1,0
Mali,Kayes,Kayes,2021,0,0
Mali,Kayes,Kayes,2022,2,4
Mali,Kayes,Kayes,2023,4,3
Mali,Kayes,Kayes,2024,1,1
Mali,Kayes,Kayes,2025,4,1
Mali,Kayes,Kayes,2026,9,19
Mali,Kayes,Kenieba,1997,0,0
Mali,Kayes,Kenieba,1998,0,0
Mali,Kayes,Kenieba,1999,0,0
Mali,Kayes,Kenieba,2000,0,0
Mali,Kayes,Kenieba,2001,0,0
Mali,Kayes,Kenieba,2002,0,0
Mali,Kayes,Kenieba,2003,0,0
Mali,Kayes,Kenieba,2004,0,0
Mali,Kayes,Kenieba,2005,0,0
Mali,Kayes,Kenieba,2006,0,0
Mali,Kayes,Kenieba,2007,0,0
Mali,Kayes,Kenieba,2008,0,0
Mali,Kayes,Kenieba,2009,0,0
Mali,Kayes,Kenieba,2010,0,0
Mali,Kayes,Kenieba,2011,0,0
Mali,Kayes,Kenieba,2012,0,0
Mali,Kayes,Kenieba,2013,0,0
Mali,Kayes,Kenieba,2014,0,0
Mali,Kayes,Kenieba,2015,0,0
Mali,Kayes,Kenieba,2016,0,0
Mali,Kayes,Kenieba,2017,0,0
Mali,Kayes,Kenieba,2018,0,0
Mali,Kayes,Kenieba,2019,0,0
Mali,Kayes,Kenieba,2020,1,1
Mali,Kayes,Kenieba,2021,3,3
Mali,Kayes,Kenieba,2022,0,0
Mali,Kayes,Kenieba,2023,2,1
Mali,Kayes,Kenieba,2024,0,0
Mali,Kayes,Kenieba,2025,0,0
Mali,Kayes,Kenieba,2026,0,0
Mali,Kayes,Kita,1997,0,0
Mali,Kayes,Kita,1998,0,0
Mali,Kayes,Kita,1999,0,0
Mali,Kayes,Kita,2000,0,0
Mali,Kayes,Kita,2001,0,0
Mali,Kayes,Kita,2002,0,0
Mali,Kayes,Kita,2003,0,0
Mali,Kayes,Kita,2004,0,0
Mali,Kayes,Kita,2005,0,0
Mali,Kayes,Kita,2006,0,0
Mali,Kayes,Kita,2007,0,0
Mali,Kayes,Kita,2008,0,0
Mali,Kayes,Kita,2009,0,0
Mali,Kayes,Kita,2010,0,0
Mali,Kayes,Kita,2011,0,0
Mali,Kayes,Kita,2012,0,0
Mali,Kayes,Kita,2013,0,0
Mali,Kayes,Kita,2014,0,0
Mali,Kayes,Kita,2015,0,0
Mali,Kayes,Kita,2016,0,0
Mali,Kayes,Kita,2017,0,0
Mali,Kayes,Kita,2018,0,0
Mali,Kayes,Kita,2019,0,0
Mali,Kayes,Kita,2020,0,0
Mali,Kayes,Kita,2021,0,0
Mali,Kayes,Kita,2022,3,1
Mali,Kayes,Kita,2023,2,3
Mali,Kayes,Kita,2024,1,0
Mali,Kayes,Kita,2025,5,0
Mali,Kayes,Kita,2026,1,1
Mali,Kayes,Nioro,1997,0,0
Mali,Kayes,Nioro,1998,0,0
Mali,Kayes,Nioro,1999,0,0
Mali,Kayes,Nioro,2000,0,0
Mali,Kayes,Nioro,2001,0,0
Mali,Kayes,Nioro,2002,0,0
Mali,Kayes,Nioro,2003,1,13
Mali,Kayes,Nioro,2004,0,0
Mali,Kayes,Nioro,2005,0,0
Mali,Kayes,Nioro,2006,0,0
Mali,Kayes,Nioro,2007,0,0
Mali,Kayes,Nioro,2008,0,0
Mali,Kayes,Nioro,2009,0,0
Mali,Kayes,Nioro,2010,0,0
Mali,Kayes,Nioro,2011,0,0
Mali,Kayes,Nioro,2012,0,0
Mali,Kayes,Nioro,2013,0,0
Mali,Kayes,Nioro,2014,0,0
Mali,Kayes,Nioro,2015,0,0
Mali,Kayes,Nioro,2016,0,0
Mali,Kayes,Nioro,2017,0,0
Mali,Kayes,Nioro,2018,0,0
Mali,Kayes,Nioro,2019,0,0
Mali,Kayes,Nioro,2020,2,4
Mali,Kayes,Nioro,2021,0,0
Mali,Kayes,Nioro,2022,0,0
Mali,Kayes,Nioro,2023,0,0
Mali,Kayes,Nioro,2024,5,8
Mali,Kayes,Nioro,2025,7,3
Mali,Kayes,Nioro,2026,5,1
Mali,Kayes,Yelimane,1997,0,0
Mali,Kayes,Yelimane,1998,0,0
Mali,Kayes,Yelimane,1999,0,0
Mali,Kayes,Yelimane,2000,0,0
Mali,Kayes,Yelimane,2001,0,0
Mali,Kayes,Yelimane,2002,0,0
Mali,Kayes,Yelimane,2003,0,0
Mali,Kayes,Yelimane,2004,0,0
Mali,Kayes,Yelimane,2005,0,0
Mali,Kayes,Yelimane,2006,0,0
Mali,Kayes,Yelimane,2007,0,0
Mali,Kayes,Yelimane,2008,0,0
Mali,Kayes,Yelimane,2009,0,0
Mali,Kayes,Yelimane,2010,0,0
Mali,Kayes,Yelimane,2011,0,0
Mali,Kayes,Yelimane,2012,0,0
Mali,Kayes,Yelimane,2013,0,0
Mali,Kayes,Yelimane,2014,0,0
Mali,Kayes,Yelimane,2015,0,0
Mali,Kayes,Yelimane,2016,0,0
Mali,Kayes,Yelimane,2017,0,0
Mali,Kayes,Yelimane,2018,0,0
Mali,Kayes,Yelimane,2019,0,0
Mali,Kayes,Yelimane,2020,0,0
Mali,Kayes,Yelimane,2021,0,0
Mali,Kayes,Yelimane,2022,0,0
Mali,Kayes,Yelimane,2023,1,0
Mali,Kayes,Yelimane,2024,0,0
Mali,Kayes,Yelimane,2025,1,0
Mali,Kayes,Yelimane,2026,4,24
Mali,Kidal,Abeibara,1997,0,0
Mali,Kidal,Abeibara,1998,0,0
Mali,Kidal,Abeibara,1999,0,0
Mali,Kidal,Abeibara,2000,0,0
Mali,Kidal,Abeibara,2001,0,0
Mali,Kidal,Abeibara,2002,0,0
Mali,Kidal,Abeibara,2003,0,0
Mali,Kidal,Abeibara,2004,0,0
Mali,Kidal,Abeibara,2005,0,0
Mali,Kidal,Abeibara,2006,0,0
Mali,Kidal,Abeibara,2007,1,0
Mali,Kidal,Abeibara,2008,0,0
Mali,Kidal,Abeibara,2009,1,10
Mali,Kidal,Abeibara,2010,0,0
Mali,Kidal,Abeibara,2011,1,0
Mali,Kidal,Abeibara,2012,0,0
Mali,Kidal,Abeibara,2013,0,0
Mali,Kidal,Abeibara,2014,0,0
Mali,Kidal,Abeibara,2015,0,0
Mali,Kidal,Abeibara,2016,1,0
Mali,Kidal,Abeibara,2017,4,5
Mali,Kidal,Abeibara,2018,0,0
Mali,Kidal,Abeibara,2019,0,0
Mali,Kidal,Abeibara,2020,2,3
Mali,Kidal,Abeibara,2021,0,0
Mali,Kidal,Abeibara,2022,3,3
Mali,Kidal,Abeibara,2023,2,5
Mali,Kidal,Abeibara,2024,25,193
Mali,Kidal,Abeibara,2025,6,18
Mali,Kidal,Abeibara,2026,4,5
Mali,Kidal,Kidal,1997,1,0
Mali,Kidal,Kidal,1998,0,0
Mali,Kidal,Kidal,1999,0,0
Mali,Kidal,Kidal,2000,2,5
Mali,Kidal,Kidal,2001,0,0
Mali,Kidal,Kidal,2002,0,0
Mali,Kidal,Kidal,2003,0,0
Mali,Kidal,Kidal,2004,0,0
Mali,Kidal,Kidal,2005,0,0
Mali,Kidal,Kidal,2006,0,0
Mali,Kidal,Kidal,2007,0,0
Mali,Kidal,Kidal,2008,2,7
Mali,Kidal,Kidal,2009,0,0
Mali,Kidal,Kidal,2010,2,1
Mali,Kidal,Kidal,2011,0,0
Mali,Kidal,Kidal,2012,3,3
Mali,Kidal,Kidal,2013,12,9
Mali,Kidal,Kidal,2014,10,4
Mali,Kidal,Kidal,2015,2,4
Mali,Kidal,Kidal,2016,0,0
Mali,Kidal,Kidal,2017,11,18
Mali,Kidal,Kidal,2018,4,2
Mali,Kidal,Kidal,2019,1,1
Mali,Kidal,Kidal,2020,1,0
Mali,Kidal,Kidal,2021,5,2
Mali,Kidal,Kidal,2022,5,2
Mali,Kidal,Kidal,2023,28,70
Mali,Kidal,Kidal,2024,39,129
Mali,Kidal,Kidal,2025,34,56
Mali,Kidal,Kidal,2026,9,4
Mali,Kidal,Tessalit,1997,0,0
Mali,Kidal,Tessalit,1998,0,0
Mali,Kidal,Tessalit,1999,0,0
Mali,Kidal,Tessalit,2000,0,0
Mali,Kidal,Tessalit,2001,0,0
Mali,Kidal,Tessalit,2002,0,0
Mali,Kidal,Tessalit,2003,0,0
Mali,Kidal,Tessalit,2004,0,0
Mali,Kidal,Tessalit,2005,0,0
Mali,Kidal,Tessalit,2006,0,0
Mali,Kidal,Tessalit,2007,0,0
Mali,Kidal,Tessalit,2008,0,0
Mali,Kidal,Tessalit,2009,0,0
Mali,Kidal,Tessalit,2010,0,0
Mali,Kidal,Tessalit,2011,0,0
Mali,Kidal,Tessalit,2012,1,2
Mali,Kidal,Tessalit,2013,3,1
Mali,Kidal,Tessalit,2014,4,5
Mali,Kidal,Tessalit,2015,1,1
Mali,Kidal,Tessalit,2016,2,2
Mali,Kidal,Tessalit,2017,3,1
Mali,Kidal,Tessalit,2018,5,35
Mali,Kidal,Tessalit,2019,0,0
Mali,Kidal,Tessalit,2020,1,0
Mali,Kidal,Tessalit,2021,2,5
Mali,Kidal,Tessalit,2022,2,0
Mali,Kidal,Tessalit,2023,1,0
Mali,Kidal,Tessalit,2024,21,35
Mali,Kidal,Tessalit,2025,17,60
Mali,Kidal,Tessalit,2026,4,1
Mali,Kidal,Tin-Essako,1997,0,0
Mali,Kidal,Tin-Essako,1998,0,0
Mali,Kidal,Tin-Essako,1999,0,0
Mali,Kidal,Tin-Essako,2000,0,0
Mali,Kidal,Tin-Essako,2001,1,0
Mali,Kidal,Tin-Essako,2002,0,0
Mali,Kidal,Tin-Essako,2003,0,0
Mali,Kidal,Tin-Essako,2004,0,0
Mali,Kidal,Tin-Essako,2005,0,0
Mali,Kidal,Tin-Essako,2006,0,0
Mali,Kidal,Tin-Essako,2007,0,0
Mali,Kidal,Tin-Essako,2008,0,0
Mali,Kidal,Tin-Essako,2009,0,0
Mali,Kidal,Tin-Essako,2010,0,0
Mali,Kidal,Tin-Essako,2011,0,0
Mali,Kidal,Tin-Essako,2012,0,0
Mali,Kidal,Tin-Essako,2013,0,0
Mali,Kidal,Tin-Essako,2014,0,0
Mali,Kidal,Tin-Essako,2015,0,0
Mali,Kidal,Tin-Essako,2016,0,0
Mali,Kidal,Tin-Essako,2017,0,0
Mali,Kidal,Tin-Essako,2018,0,0
Mali,Kidal,Tin-Essako,2019,0,0
Mali,Kidal,Tin-Essako,2020,0,0
Mali,Kidal,Tin-Essako,2021,0,0
Mali,Kidal,Tin-Essako,2022,0,0
Mali,Kidal,Tin-Essako,2023,1,2
Mali,Kidal,Tin-Essako,2024,6,10
Mali,Kidal,Tin-Essako,2025,0,0
Mali,Kidal,Tin-Essako,2026,0,0
Mali,Koulikoro,Banamba,1997,0,0
Mali,Koulikoro,Banamba,1998,0,0
Mali,Koulikoro,Banamba,1999,0,0
Mali,Koulikoro,Banamba,2000,0,0
Mali,Koulikoro,Banamba,2001,0,0
Mali,Koulikoro,Banamba,2002,0,0
Mali,Koulikoro,Banamba,2003,0,0
Mali,Koulikoro,Banamba,2004,0,0
Mali,Koulikoro,Banamba,2005,0,0
Mali,Koulikoro,Banamba,2006,0,0
Mali,Koulikoro,Banamba,2007,0,0
Mali,Koulikoro,Banamba,2008,0,0
Mali,Koulikoro,Banamba,2009,0,0
Mali,Koulikoro,Banamba,2010,0,0
Mali,Koulikoro,Banamba,2011,0,0
Mali,Koulikoro,Banamba,2012,0,0
Mali,Koulikoro,Banamba,2013,0,0
Mali,Koulikoro,Banamba,2014,0,0
Mali,Koulikoro,Banamba,2015,0,0
Mali,Koulikoro,Banamba,2016,0,0
Mali,Koulikoro,Banamba,2017,0,0
Mali,Koulikoro,Banamba,2018,1,0
Mali,Koulikoro,Banamba,2019,0,0
Mali,Koulikoro,Banamba,2020,1,0
Mali,Koulikoro,Banamba,2021,1,0
Mali,Koulikoro,Banamba,2022,2,1
Mali,Koulikoro,Banamba,2023,5,22
Mali,Koulikoro,Banamba,2024,7,64
Mali,Koulikoro,Banamba,2025,6,6
Mali,Koulikoro,Banamba,2026,1,0
Mali,Koulikoro,Dioila,1997,0,0
Mali,Koulikoro,Dioila,1998,0,0
Mali,Koulikoro,Dioila,1999,0,0
Mali,Koulikoro,Dioila,2000,0,0
Mali,Koulikoro,Dioila,2001,0,0
Mali,Koulikoro,Dioila,2002,0,0
Mali,Koulikoro,Dioila,2003,0,0
Mali,Koulikoro,Dioila,2004,0,0
Mali,Koulikoro,Dioila,2005,0,0
Mali,Koulikoro,Dioila,2006,0,0
Mali,Koulikoro,Dioila,2007,0,0
Mali,Koulikoro,Dioila,2008,0,0
Mali,Koulikoro,Dioila,2009,0,0
Mali,Koulikoro,Dioila,2010,0,0
Mali,Koulikoro,Dioila,2011,0,0
Mali,Koulikoro,Dioila,2012,0,0
Mali,Koulikoro,Dioila,2013,0,0
Mali,Koulikoro,Dioila,2014,0,0
Mali,Koulikoro,Dioila,2015,0,0
Mali,Koulikoro,Dioila,2016,0,0
Mali,Koulikoro,Dioila,2017,0,0
Mali,Koulikoro,Dioila,2018,2,3
Mali,Koulikoro,Dioila,2019,1,2
Mali,Koulikoro,Dioila,2020,2,2
Mali,Koulikoro,Dioila,2021,0,0
Mali,Koulikoro,Dioila,2022,1,1
Mali,Koulikoro,Dioila,2023,1,0
Mali,Koulikoro,Dioila,2024,0,0
Mali,Koulikoro,Dioila,2025,6,20
Mali,Koulikoro,Dioila,2026,2,0
Mali,Koulikoro,Kangaba,1997,0,0
Mali,Koulikoro,Kangaba,1998,0,0
Mali,Koulikoro,Kangaba,1999,0,0
Mali,Koulikoro,Kangaba,2000,0,0
Mali,Koulikoro,Kangaba,2001,0,0
