"year","ISO","ISO_No","Country_N","Adm_N","GID_1","HASC","PWC_Lat","PWC_Lon","Pop","Density","Area","PWD_A","PWD_G","PWD_M","PWD_D1","PWD_D2","PWD_D3","PWD_D4","PWD_D5","PWD_D6","PWD_D7","PWD_D8","PWD_D9","PWD_D10"
"2000","IDN","360","Indonesia","Sumatera Barat","IDN.30_1","ID.SB","-0.6697678565979","100.491340637207","4424436","104.9","42170.8","1150.7","349.6","453.3","43.6","69.5","93.5","144.7","453.3","700.3","1014.4","1555.3","3626.9","10343.1"
"2000","IDN","360","Indonesia","Sumatera Selatan","IDN.31_1","ID.SL","-3.35961413383484","104.272346496582","7129090","82.6","86306.7","2766.6","362.0","234.3","29.6","52.3","83.2","131.5","234.3","454.7","1063.2","2827.1","12421.1","20532.9"
"2000","IDN","360","Indonesia","Sumatera Utara","IDN.32_1","ID.SU","2.84796833992004","98.906494140625","11921520","167.0","71379.9","2132.7","592.6","514.0","59.6","109.9","209.0","349.5","514.0","819.7","1645.1","3768.5","7817.5","14295.3"
"2000","IDN","360","Indonesia","Yogyakarta","IDN.33_1","ID.YO","-7.83908462524414","110.400382995605","3238437","1020.8","3172.4","3457.9","1796.9","1483.4","488.5","650.7","800.7","1040.5","1483.4","2179.7","3389.0","5571.8","12199.1","15359.8"
"2000","VIR","850","Virgin Islands, U.S.","Saint Croix","VIR.1_1","VI.SC","17.7280349731445","-64.7803115844727","53291","234.1","227.7","478.4","355.6","403.2","104.2","175.2","251.5","331.5","403.2","529.6","607.7","680.6","990.6","1942.1"
"2000","VIR","850","Virgin Islands, U.S.","Saint John","VIR.2_1","VI.SJ","18.3311920166016","-64.7631988525391","4191","72.7","57.7","271.1","183.6","322.2","23.7","78.0","148.3","249.0","322.2","369.2","404.4","426.1","453.9","500.8"
"2000","VIR","850","Virgin Islands, U.S.","Saint Thomas","VIR.3_1","VI.ST","18.3402767181396","-64.9189147949219","51246","522.4","98.1","1225.8","895.5","1563.8","319.9","385.7","491.2","577.8","1563.8","1817.3","1947.5","2042.7","2130.4","2426.6"
"2000","GRL","304","Greenland","Kujalleq","GRL.1_1","GL.KU","60.6198921203613","-45.7552642822266","8035","0.2","43421.5","407.4","326.1","372.6","102.6","219.2","290.9","332.8","372.6","511.0","575.9","623.6","661.1","836.9"
"2000","GRL","304","Greenland","Qaasuitsup","GRL.3_1","GL.QS","70.3092498779297","-53.7092361450195","18989","0.0","527157.5","333.7","271.2","337.5","99.6","204.8","255.6","299.7","337.5","367.5","391.2","426.5","559.3","919.0"
"2000","GRL","304","Greenland","Qeqqata","GRL.4_1","GL.QT","66.3485107421875","-53.2198600769043","9577","0.1","101824.2","343.8","296.0","392.0","111.7","242.6","297.6","355.6","392.0","416.5","437.3","451.0","464.5","518.6"
"2000","GRL","304","Greenland","Sermersooq","GRL.5_1","GL.SE","64.2956161499023","-48.4903182983398","19574","0.0","535791.9","504.9","425.1","496.8","160.6","304.5","350.5","395.8","496.8","653.6","718.7","745.0","775.3","923.0"
"2000","CHN","156","China","Anhui","CHN.1_1","CN.AH","32.2336769104004","117.054008483887","61541468","454.9","135273.6","5700.7","1062.8","646.4","231.5","335.2","427.7","527.9","646.4","819.7","1283.0","4385.7","14602.2","263673.0"
"2000","CHN","156","China","Beijing","CHN.2_1","CN.BJ","39.9584007263184","116.398391723633","14080371","866.1","16256.5","12934.8","5649.9","8509.2","511.6","1558.1","3328.6","5626.5","8509.2","11387.5","15102.0","20198.0","31261.7","101711.2"
"2000","CHN","156","China","Chongqing","CHN.3_1","CN.CQ","29.8913707733154","107.221405029297","31592481","387.0","81625.5","8701.5","1412.6","854.1","160.2","275.7","401.6","567.4","854.1","1603.0","4126.5","10600.6","25251.1","329982.9"
"2000","CHN","156","China","Fujian","CHN.4_1","CN.FJ","25.5499668121338","118.401321411133","35314724","291.5","121143.7","8297.5","1599.2","1648.8","110.4","242.5","494.2","948.6","1648.8","2930.6","5412.7","9997.8","21395.0","329057.8"
"2000","CHN","156","China","Gansu","CHN.5_1","CN.GS","35.9240531921387","104.278671264648","26052851","64.4","404512.9","3440.2","444.9","313.3","51.9","99.4","152.3","219.4","313.3","466.0","848.9","2263.4","9611.6","128709.4"
"2000","CHN","156","China","Guangdong","CHN.6_1","CN.GD","22.9583988189697","113.630172729492","89664232","522.9","171461.2","8634.7","2303.0","2630.2","218.1","442.1","826.1","1504.2","2630.2","4236.5","6706.9","10904.7","21221.0","484893.8"
"2000","CHN","156","China","Guangxi","CHN.7_1","CN.GX","23.5000057220459","109.235122680664","45401293","194.6","233298.0","4186.9","550.9","375.1","78.8","131.4","194.1","271.7","375.1","535.4","891.2","2312.1","8417.4","256310.4"
"2000","CHN","156","China","Guizhou","CHN.8_1","CN.GZ","26.86842918396","106.615089416504","36503268","207.8","175651.9","3906.1","482.6","291.9","91.1","132.5","176.3","226.8","291.9","393.6","615.0","1543.5","8392.3","182861.4"
"2000","CHN","156","China","Hainan","CHN.9_1","CN.HA","19.3446273803711","109.877647399902","7849993","238.5","32908.1","3377.5","742.6","529.8","107.6","177.2","255.4","364.9","529.8","865.0","1565.3","3871.8","9813.6","78845.0"
"2000","CHN","156","China","Hebei","CHN.10_1","CN.HB","38.5622825622559","115.930168151855","69004988","372.0","185511.0","4155.1","1058.9","761.9","218.4","366.9","483.0","606.4","761.9","1016.2","1704.8","4048.1","10508.3","210935.7"
"2000","CHN","156","China","Heilongjiang","CHN.11_1","CN.HL","46.5247688293457","127.55647277832","37303890","84.1","443438.9","7351.6","890.1","761.9","52.2","105.6","168.5","288.5","761.9","2161.7","4608.7","8862.5","20689.1","283973.5"
"2000","CHN","156","China","Henan","CHN.12_1","CN.HE","34.1012306213379","113.942024230957","94458313","574.8","164338.6","4041.7","1147.6","772.2","321.4","455.1","556.8","656.8","772.2","938.0","1361.2","3687.5","9933.8","934504.0"
"2000","CHN","156","China","Hubei","CHN.13_1","CN.HU","30.7957744598389","113.087348937988","61611540","343.4","179407.4","7062.4","1236.8","728.7","149.8","260.7","378.5","520.6","728.7","1218.9","3332.7","9731.1","21616.7","239079.0"
"2000","CHN","156","China","Hunan","CHN.14_1","CN.HN","27.6764011383057","112.004325866699","65528996","316.6","206996.6","7326.9","874.3","542.9","141.3","237.3","328.1","422.1","542.9","736.9","1241.9","4356.6","14689.1","3148062.7"
"2000","CHN","156","China","Jiangsu","CHN.15_1","CN.JS","32.8029556274414","119.525466918945","77478510","837.7","92486.4","7897.6","2058.4","1311.4","374.0","520.4","672.4","892.6","1311.4","2303.4","4873.6","10366.1","21995.0","306517.1"
"2000","CHN","156","China","Jiangxi","CHN.16_1","CN.JX","27.8344383239746","115.795104980469","41607465","256.8","162045.4","5258.6","793.1","467.3","110.0","180.0","254.5","343.0","467.3","692.7","1391.0","5033.7","16396.5","166867.5"
"2000","CHN","156","China","Jilin","CHN.17_1","CN.JL","43.7507629394531","125.730743408203","27743617","147.6","187940.0","11317.2","1238.7","880.7","69.9","132.7","203.6","342.4","880.7","2766.2","6992.5","15311.1","37320.7","271954.3"
"2000","CHN","156","China","Liaoning","CHN.18_1","CN.LN","41.0995864868164","122.524681091309","43302266","302.3","143235.4","11435.0","1960.3","2147.4","104.9","194.9","366.8","836.8","2147.4","5220.3","10433.6","18363.7","34428.8","393937.2"
"2000","CHN","156","China","Nei Mongol","CHN.19_1","CN.NM","42.9251747131348","115.89892578125","24372180","21.4","1137861.6","6300.8","493.6","423.7","18.7","39.8","68.8","146.8","423.7","1298.8","3563.9","7661.8","17685.6","220977.6"
"2000","CHN","156","China","Ningxia Hui","CHN.20_1","CN.NX","37.4831199645996","106.147789001465","5683351","110.2","51581.6","4031.2","620.0","453.3","54.7","104.9","165.6","261.3","453.3","931.4","2106.6","4350.0","12644.0","95950.1"
"2000","CHN","156","China","Qinghai","CHN.21_1","CN.QH","36.2414703369141","101.032661437988","4992077","7.1","701621.5","4375.3","294.5","269.9","9.5","32.8","84.4","161.2","269.9","441.2","1001.1","2743.4","16097.8","115373.2"
"2000","CHN","156","China","Shaanxi","CHN.22_1","CN.SA","34.6435928344727","108.840072631836","36809450","179.2","205360.0","6987.4","899.9","689.3","77.7","182.1","336.0","504.1","689.3","1028.3","1994.8","5209.1","14575.9","200521.9"
"2000","CHN","156","China","Shandong","CHN.23_1","CN.SD","36.210147857666","118.00333404541","93167226","618.7","150589.5","4946.2","1315.3","822.8","286.9","398.9","509.7","634.1","822.8","1205.1","2354.6","5456.2","12741.7","273127.1"
"2000","CHN","156","China","Shanghai","CHN.24_1","CN.SH","31.1944751739502","121.442756652832","17054298","2539.1","6716.6","17359.4","7776.9","9292.6","982.5","2224.2","3946.8","6078.5","9292.6","13810.5","19067.6","26134.4","43818.3","253757.8"
"2000","CHN","156","China","Shanxi","CHN.25_1","CN.SX","37.237361907959","112.259941101074","33635195","215.5","156110.2","5589.8","1027.8","828.4","87.2","195.6","330.8","506.9","828.4","1551.3","3233.7","6725.9","15185.7","259044.8"
"2000","CHN","156","China","Sichuan","CHN.26_1","CN.SC","30.275182723999","104.930961608887","85267240","176.9","481989.4","5824.9","1015.7","717.0","162.2","295.0","418.3","550.2","717.0","994.1","1717.5","4758.7","14499.3","350948.7"
"2000","CHN","156","China","Tianjin","CHN.27_1","CN.TJ","39.1997604370117","117.295631408691","10204083","935.3","10909.7","17978.7","4853.7","6632.7","323.0","646.8","1412.8","3213.0","6632.7","11919.2","18508.2","28556.1","47212.1","192808.8"
"2000","CHN","156","China","Xinjiang Uygur","CHN.28_1","CN.XJ","41.9489898681641","82.9062347412109","19112006","11.8","1617495.1","5002.8","413.7","298.5","17.2","47.3","94.1","167.6","298.5","622.9","1770.7","6227.5","16784.9","140297.5"
"2000","CHN","156","China","Xizang","CHN.29_1","CN.XZ","30.0697059631348","91.9184646606445","2708959","2.5","1101375.2","704.8","22.7","14.6","1.8","3.8","6.4","9.8","14.6","22.1","36.3","82.4","1508.9","27970.4"
"2000","CHN","156","China","Yunnan","CHN.30_1","CN.YN","25.0219955444336","102.17839050293","43835115","114.8","381808.1","3327.7","355.6","230.7","49.3","79.3","114.7","160.1","230.7","360.4","673.2","1735.4","5506.3","177268.7"
"2000","CHN","156","China","Zhejiang","CHN.31_1","CN.ZJ","29.3747901916504","120.52815246582","47668367","472.9","100793.9","8494.1","2112.3","2182.2","225.7","461.4","771.8","1291.8","2182.2","3651.9","6043.2","10091.8","18928.7","856368.1"
"2000","AUS","36","Australia","Ashmore and Cartier Islands","AUS.1_1","AU.AS","-12.2670726776123","123.086639404297","0","0.0","21.4","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"2000","AUS","36","Australia","Australian Capital Territory","AUS.2_1","AU.AC","-35.2988967895508","149.094573974609","315537","134.5","2346.4","2028.4","1665.5","1816.5","807.4","1171.4","1428.3","1635.1","1816.5","1999.9","2218.4","2523.2","3299.2","28657.1"
"2000","AUS","36","Australia","Jervis Bay Territory","AUS.4_1","AU.JB","-35.1492156982422","150.729797363281","341","5.0","68.6","74.5","47.3","49.1","14.6","23.8","32.0","40.9","49.1","63.0","79.5","103.8","179.7","273.9"
"2000","AUS","36","Australia","New South Wales","AUS.5_1","AU.NS","-33.4441719055176","150.908187866211","6111310","7.7","797975.3","3510.7","1517.6","2323.7","214.9","830.1","1404.0","1886.7","2323.7","2767.1","3314.4","4262.6","7070.7","142525.4"
"2000","AUS","36","Australia","Northern Territory","AUS.6_1","AU.NT","-14.8216590881348","132.051879882812","185716","0.1","1347714.5","1333.5","402.7","1178.9","20.6","87.7","258.6","637.1","1178.9","1618.6","1989.6","2301.6","2746.2","14749.1"
"2000","AUS","36","Australia","Queensland","AUS.7_1","AU.QL","-25.810920715332","151.747467041016","3822612","2.2","1729448.3","1732.3","859.0","1600.0","90.3","411.4","824.2","1237.1","1600.0","1923.4","2247.7","2618.9","3231.2","50466.9"
"2000","AUS","36","Australia","South Australia","AUS.8_1","AU.SA","-34.8469009399414","138.616546630859","1410397","1.5","955827.6","1659.4","935.5","1751.1","119.2","629.2","1131.8","1491.7","1751.1","1977.9","2194.8","2440.3","2806.6","9599.3"
"2000","AUS","36","Australia","Tasmania","AUS.9_1","AU.TS","-42.0785942077637","146.978271484375","437343","6.5","67305.5","1101.4","439.4","984.3","17.8","113.5","341.2","639.5","984.3","1324.5","1662.4","1989.9","2361.4","4438.4"
"2000","AUS","36","Australia","Victoria","AUS.10_1","AU.VI","-37.715877532959","144.950012207031","4731116","21.0","225466.4","2476.8","1318.0","2169.4","220.1","807.4","1373.4","1812.8","2169.4","2489.1","2813.6","3238.6","4033.9","109287.2"
"2000","AUS","36","Australia","Western Australia","AUS.11_1","AU.WA","-31.4998893737793","116.232009887695","1977054","0.8","2511941.7","1748.8","956.6","1743.6","155.8","648.8","1105.5","1470.4","1743.6","2004.1","2255.4","2548.3","3054.8","16549.0"
"2000","BRA","76","Brazil","Acre","BRA.1_1","BR.AC","-9.51519203186035","-68.9822082519531","550388","3.6","153292.3","2903.2","708.4","2254.5","12.4","60.6","422.5","1201.1","2254.5","3240.1","4254.8","5452.3","6936.8","25184.1"
"2000","BRA","76","Brazil","Alagoas","BRA.2_1","BR.AL","-9.57359886169434","-36.2831153869629","2906100","105.1","27650.8","8460.5","2702.8","5254.2","79.0","594.4","1916.2","3425.1","5254.2","7642.4","10531.5","14395.8","20755.9","107258.1"
"2000","BRA","76","Brazil","Amapá","BRA.3_1","BR.AP","0.21425162255764","-51.2138557434082","486338","3.5","140316.5","5714.8","2375.0","4788.4","252.8","1163.2","2444.5","3715.2","4788.4","5740.5","6709.6","8357.6","11200.7","66245.6"
"2000","BRA","76","Brazil","Amazonas","BRA.4_1","BR.AM","-3.53008008003235","-61.5227813720703","2913713","1.9","1540567.3","8056.2","1854.0","5981.1","10.1","389.2","2075.6","3887.7","5981.1","8129.5","10615.2","13819.9","18617.6","95284.9"
"2000","BRA","76","Brazil","Bahia","BRA.5_1","BR.BA","-12.9268560409546","-39.8533248901367","13447704","23.9","562033.5","9280.8","1695.4","3672.4","24.3","156.1","901.4","2020.5","3672.4","5970.1","9176.6","14175.1","25451.6","159475.6"
"2000","BRA","76","Brazil","Ceará","BRA.6_1","BR.CE","-4.56012535095215","-39.1671676635742","7648583","51.5","148641.3","7845.9","1719.4","3953.2","37.0","145.3","733.8","2019.0","3953.2","6526.9","9687.9","13563.8","19748.2","246859.3"
"2000","BRA","76","Brazil","Distrito Federal","BRA.7_1","BR.DF","-15.8238697052002","-47.9780807495117","2132128","369.4","5771.4","10424.5","6451.4","8550.0","1580.8","3671.4","5533.0","7050.7","8550.0","10437.7","12601.4","15278.7","19337.4","100902.3"
"2000","BRA","76","Brazil","Espírito Santo","BRA.8_1","BR.ES","-20.0630702972412","-40.5543022155762","3164511","72.4","43701.3","7416.5","2408.2","4964.9","64.1","631.7","1835.9","3322.6","4964.9","6744.3","8968.3","11911.8","17250.1","96242.1"
"2000","BRA","76","Brazil","Goiás","BRA.9_1","BR.GO","-16.4243202209473","-49.2309875488281","5139366","15.1","339645.0","3983.2","1800.6","3229.1","165.0","1030.8","1812.6","2521.4","3229.1","3978.3","4823.9","5857.3","7488.3","86767.3"
"2000","BRA","76","Brazil","Maranhão","BRA.10_1","BR.MA","-3.98366737365723","-44.7950172424316","5819898","17.7","328588.1","4274.5","997.9","2340.5","12.9","123.6","668.9","1368.3","2340.5","3622.2","5341.2","7380.0","10981.6","81922.7"
"2000","BRA","76","Brazil","Mato Grosso","BRA.12_1","BR.MT","-14.3168869018555","-55.8778228759766","2589681","2.9","904762.2","3129.0","875.1","2411.1","12.3","183.9","861.6","1652.0","2411.1","3174.4","4067.7","5225.3","7340.0","51488.5"
"2000","BRA","76","Brazil","Mato Grosso do Sul","BRA.11_1","BR.MS","-20.9952850341797","-54.6248741149902","2138456","6.0","354720.3","3210.0","1307.8","2806.4","42.4","654.7","1474.5","2171.2","2806.4","3483.1","4201.4","5087.0","6570.7","32178.1"
"2000","BRA","76","Brazil","Minas Gerais","BRA.13_1","BR.MG","-19.6381320953369","-44.3252487182617","18457570","31.5","586682.8","6060.9","2074.7","4350.2","53.5","743.3","1852.6","3064.6","4350.2","5737.6","7361.3","9506.3","13040.2","130308.6"
"2000","BRA","76","Brazil","Pará","BRA.14_1","BR.PA","-2.5327045917511","-49.6226348876953","6375295","5.2","1216314.8","6716.3","1274.1","3649.7","12.5","94.3","875.6","2176.8","3649.7","5300.6","7531.0","10880.0","17552.7","108275.9"
"2000","BRA","76","Brazil","Paraíba","BRA.15_1","BR.PB","-7.09128570556641","-36.0748291015625","3540244","62.7","56430.4","6100.7","1858.6","4165.7","47.0","255.9","1360.5","2638.3","4165.7","5927.4","7876.6","10375.0","14563.6","81841.3"
"2000","BRA","76","Brazil","Paraná","BRA.16_1","BR.PR","-24.7179584503174","-51.1233901977539","9871927","50.0","197293.6","4594.3","1792.0","3454.6","62.2","780.9","1822.2","2672.2","3454.6","4346.0","5421.6","6811.5","9333.4","118591.0"
"2000","BRA","76","Brazil","Pernambuco","BRA.17_1","BR.PE","-8.19388198852539","-36.0251045227051","8147654","83.2","97898.1","10043.1","3346.7","7186.6","85.8","896.3","2666.2","4780.0","7186.6","9737.6","12553.8","16231.6","22611.8","156528.1"
"2000","BRA","76","Brazil","Piauí","BRA.18_1","BR.PI","-5.81400680541992","-42.4311904907227","2920529","11.6","251713.7","3460.7","655.2","1617.7","10.5","48.8","225.4","797.7","1617.7","2717.0","4150.2","6287.2","9713.2","61623.2"
"2000","BRA","76","Brazil","Rio de Janeiro","BRA.19_1","BR.RJ","-22.7032661437988","-43.1884574890137","14809316","341.9","43316.1","17351.5","7838.3","9979.9","1308.9","3449.0","5576.6","7762.7","9979.9","12499.5","15862.7","21711.5","39959.1","294778.4"
"2000","BRA","76","Brazil","Rio Grande do Norte","BRA.20_1","BR.RN","-5.8496470451355","-36.1272354125977","2871033","54.2","53013.3","6058.4","2148.9","4296.8","65.7","664.4","1698.6","2891.0","4296.8","5954.5","7856.7","10443.6","14093.0","79968.9"
"2000","BRA","76","Brazil","Rio Grande do Sul","BRA.21_1","BR.RS","-29.628044128418","-52.2310104370117","10484615","39.5","265640.9","5906.3","1842.6","3706.1","50.7","514.1","1553.3","2637.8","3706.1","4899.9","6378.9","8434.5","12468.9","185721.0"
"2000","BRA","76","Brazil","Rondônia","BRA.22_1","BR.RO","-10.5738849639893","-62.6594123840332","1413857","6.0","236045.5","2560.9","686.1","2175.6","12.2","71.9","388.4","1306.7","2175.6","2866.6","3605.2","4541.1","5982.6","22926.3"
"2000","BRA","76","Brazil","Roraima","BRA.23_1","BR.RR","2.63722348213196","-60.773624420166","333387","1.5","224198.6","2407.4","694.0","2213.6","6.7","212.6","769.3","1450.5","2213.6","2842.3","3465.2","4191.5","5069.1","25063.2"
"2000","BRA","76","Brazil","Santa Catarina","BRA.24_1","BR.SC","-27.2057285308838","-49.8627815246582","5496816","55.8","98499.2","3195.2","1116.6","2071.1","51.6","276.7","778.3","1405.7","2071.1","2787.8","3676.5","4889.3","6817.4","99080.8"
"2000","BRA","76","Brazil","São Paulo","BRA.25_1","BR.SP","-23.0070934295654","-47.2571258544922","38103773","156.3","243811.4","14181.0","6639.6","8641.5","1265.5","2996.4","4630.2","6446.2","8641.5","11321.0","14794.7","19975.9","30742.8","415587.2"
"2000","BRA","76","Brazil","Sergipe","BRA.26_1","BR.SE","-10.789514541626","-37.289134979248","1836685","83.6","21975.5","6716.8","2287.0","4499.5","74.1","589.2","1681.7","2948.9","4499.5","6393.8","8665.7","11347.8","15487.9","85750.3"
"2000","BRA","76","Brazil","Tocantins","BRA.27_1","BR.TO","-9.21957397460938","-48.2857894897461","1190760","4.3","277431.0","2046.1","574.9","1334.7","12.6","106.9","427.6","830.3","1334.7","1950.5","2696.8","3636.6","5076.9","19765.2"
"2000","CAN","124","Canada","Alberta","CAN.1_1","CA.AB","52.4059524536133","-113.760848999023","3012269","4.7","643186.5","2993.7","1104.2","2269.4","28.5","531.9","1284.8","1829.6","2269.4","2705.4","3250.2","4070.7","5804.3","66052.4"
